X;Y;FID;FID_1;LABELID;POINT_X;POINT_Y;FID_2;COMUNAREAL;VAL_COM;OBJECTID;A_O;IDACCIDENT;REGION;COD_COMUN;COMUNA;CALLE_UNO;CALLE_DOS;NUMERO;DIR_GEOCOD;PAIS;TIPO;OBJECTID_1;Año;Idaccide_1;Claseaccid;Fecha;Hora;Cód_Regi;Región;Cód_Comun;Comuna_1;Cód_Tipo_;Tipo_Accid;Cód_Tipo1;Tipo__CONA;Cód_Zona;Zona;Cód_Ubica;Ubicación;Cód_Causa;Causa__CON;Cód_Cau_1;Causa;Cód_Calle;Calle_Un_1;Cód_Cal_1;Calle_Do_1;Intersecci;Número;Ruta;Cód_Ruta;Ubicaci_1;Km_Vía_Fe;Pistas_de_;Pistas_de1;Cód_Calza;Calzada;Cód__Tipo;Tipo_Calza;Cód_Estad;Estado_Cal;Cód_Condi;Condición;Cód_Est_1;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves;Ilesos
-7,80851E+14;-2,29844E+14;1063;15601;1401447;-701450321;-202143706;258;IQUIQUE;1;54457;2021;1401447;REGION TARAPACA;1101;IQUIQUE;JUAN MARTINEZ;TARAPACA;0;JUAN MARTINEZ & TARAPACA, IQUIQUE;CHILE;GEOMETRIC_CENTER;74021;2021;1401447;1;04-12-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;JUAN MARTINEZ;0;TARAPACA;JUAN MARTINEZ - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;2;0
-7,80731E+14;-2,29843E+14;1064;15602;1398760;-701342791;-202142431;258;IQUIQUE;1;52674;2021;1398760;REGION TARAPACA;1101;IQUIQUE;SALVADOR ALLENDE; ;448;SALVADOR ALLENDE 448, IQUIQUE;CHILE;RANGE_INTERPOLATED;71589;2021;1398760;1;25-11-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;SALVADOR ALLENDE;0; ;- SALVADOR ALLENDE;448; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80865E+14;-2,29842E+14;1065;15603;1336477;-701462981;-202141964;258;IQUIQUE;1;9246;2021;1336477;REGION TARAPACA;1101;IQUIQUE;TARAPACA;AMUNATEGUI;0;TARAPACA & AMUNATEGUI, IQUIQUE;CHILE;GEOMETRIC_CENTER;12916;2021;1336477;1;07-03-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;TARAPACA;0;AMUNATEGUI;AMUNATEGUI - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80865E+14;-2,29842E+14;1066;15604;1378160;-701462981;-202141964;258;IQUIQUE;1;38013;2021;1378160;REGION TARAPACA;1101;IQUIQUE;TARAPACA;AMUNATEGUI;0;TARAPACA & AMUNATEGUI, IQUIQUE;CHILE;GEOMETRIC_CENTER;52228;2021;1378160;1;09-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;10;DESOBEDIENCIA A SEÑALIZACION;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;0;TARAPACA;0;AMUNATEGUI;AMUNATEGUI - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8094E+14;-2,29842E+14;1067;15605;1367656;-701530376;-202141648;258;IQUIQUE;1;30616;2021;1367656;REGION TARAPACA;1101;IQUIQUE;LOS MOLLES;ARTURO PRAT;0;LOS MOLLES & ARTURO PRAT, IQUIQUE;CHILE;GEOMETRIC_CENTER;42341;2021;1367656;1;30-07-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;67;CHOQUE POSTERIOR/FRENTE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;14;OTRAS CAUSAS;98;OTRAS CAUSAS;0;LOS MOLLES;0;ARTURO PRAT;ARTURO PRAT - LOS MOLLES;0; ; ;; ;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8094E+14;-2,29842E+14;1068;15606;1367562;-701530376;-202141648;258;IQUIQUE;1;30618;2021;1367562;REGION TARAPACA;1101;IQUIQUE;LOS MOLLES;ARTURO PRAT;0;LOS MOLLES & ARTURO PRAT, IQUIQUE;CHILE;GEOMETRIC_CENTER;42343;2021;1367562;1;30-07-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;67;CHOQUE POSTERIOR/FRENTE;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;1;IMPRUDENCIA DEL CONDUCTOR;28;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;0;LOS MOLLES;0;ARTURO PRAT;ARTURO PRAT - LOS MOLLES;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80875E+14;-2,29842E+14;1069;15607;1381667;-701472062;-202141383;258;IQUIQUE;1;40363;2021;1381667;REGION TARAPACA;1101;IQUIQUE;TARAPACA;BARROS ARANA;0;TARAPACA & BARROS ARANA, IQUIQUE;CHILE;GEOMETRIC_CENTER;55413;2021;1381667;1;22-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;10;DESOBEDIENCIA A SEÑALIZACION;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;0;TARAPACA;0;BARROS ARANA;BARROS ARANA - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80804E+14;-2,29841E+13;1070;15608;1408932;-701408562;-202140673;258;IQUIQUE;1;59262;2021;1408932;REGION TARAPACA;1101;IQUIQUE;SERRANO;12 DE FEBRERO;0;SERRANO & 12 DE FEBRERO, IQUIQUE;CHILE;GEOMETRIC_CENTER;80515;2021;1408932;1;29-12-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;10;DESOBEDIENCIA A SEÑALIZACION;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;0;SERRANO;0;12 DE FEBRERO;12 DE FEBRERO - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8089E+14;-2,2984E+14;1071;15609;1383830;-701485424;-20214041;258;IQUIQUE;1;41855;2021;1383830;REGION TARAPACA;1101;IQUIQUE;TARAPACA;VIVAR;0;TARAPACA & VIVAR, IQUIQUE;CHILE;GEOMETRIC_CENTER;57341;2021;1383830;1;30-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;26;OTROS NO CONSIDERADOS;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;TARAPACA;0;VIVAR;TARAPACA - VIVAR;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80909E+14;-2,2984E+14;1072;15611;1356493;-701502769;-202139782;258;IQUIQUE;1;23173;2021;1356493;REGION TARAPACA;1101;IQUIQUE;OBISPO LABBE;TARAPACA;0;OBISPO LABBE & TARAPACA, IQUIQUE;CHILE;GEOMETRIC_CENTER;31931;2021;1356493;1;14-06-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;OBISPO LABBE;0;TARAPACA;OBISPO LABBE - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;1;0;0;1
-7,80909E+14;-2,2984E+14;1073;15612;1389152;-701502769;-202139782;258;IQUIQUE;1;45612;2021;1389152;REGION TARAPACA;1101;IQUIQUE;OBISPO LABBE;TARAPACA;0;OBISPO LABBE & TARAPACA, IQUIQUE;CHILE;GEOMETRIC_CENTER;62336;2021;1389152;1;20-10-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;OBISPO LABBE;0;TARAPACA;OBISPO LABBE - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80825E+14;-2,29839E+14;1074;15613;1369898;-70142712;-202139099;258;IQUIQUE;1;32363;2021;1369898;REGION TARAPACA;1101;IQUIQUE;18 DE SEPTIEMBRE;SERRANO;0;18 DE SEPTIEMBRE & SERRANO, IQUIQUE;CHILE;GEOMETRIC_CENTER;44656;2021;1369898;1;08-08-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;10;DESOBEDIENCIA A SEÑALIZACION;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;0;18 DE SEPTIEMBRE;0;SERRANO;18 DE SEPTIEMBRE - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80825E+14;-2,29839E+14;1075;15614;1391350;-70142712;-202139099;258;IQUIQUE;1;46007;2021;1391350;REGION TARAPACA;1101;IQUIQUE;SERRANO;18 DE SEPTIEMBRE;0;SERRANO & 18 DE SEPTIEMBRE, IQUIQUE;CHILE;GEOMETRIC_CENTER;62839;2021;1391350;1;22-10-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;SERRANO;0;18 DE SEPTIEMBRE;18 DE SEPTIEMBRE - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;0;1
-7,8084E+14;-2,29838E+14;1076;15615;1381669;-701440474;-202138472;258;IQUIQUE;1;40384;2021;1381669;REGION TARAPACA;1101;IQUIQUE;SERRANO;ARTURO FERNANDEZ;0;SERRANO & ARTURO FERNANDEZ, IQUIQUE;CHILE;GEOMETRIC_CENTER;55437;2021;1381669;1;22-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;12;CRUCE CON SEMAFORO APAGADO;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;SERRANO;0;ARTURO FERNANDEZ;ARTURO FERNANDEZ - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8084E+14;-2,29838E+14;1077;15616;1401011;-701440474;-202138472;258;IQUIQUE;1;53740;2021;1401011;REGION TARAPACA;1101;IQUIQUE;SERRANO;ARTURO FERNANDEZ;0;SERRANO & ARTURO FERNANDEZ, IQUIQUE;CHILE;GEOMETRIC_CENTER;73034;2021;1401011;1;01-12-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;SERRANO;0;ARTURO FERNANDEZ;ARTURO FERNANDEZ - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,8085E+14;-2,29837E+14;1078;15617;1325827;-701449128;-202137936;258;IQUIQUE;1;2049;2021;1325827;REGION TARAPACA;1101;IQUIQUE;SERRANO;JUAN MARTINEZ;0;SERRANO & JUAN MARTINEZ, IQUIQUE;CHILE;GEOMETRIC_CENTER;2803;2021;1325827;1;13-01-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;SERRANO;0;JUAN MARTINEZ;JUAN MARTINEZ - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,8085E+14;-2,29837E+14;1079;15618;1342043;-701449128;-202137936;258;IQUIQUE;1;13107;2021;1342043;REGION TARAPACA;1101;IQUIQUE;SERRANO;JUAN MARTINEZ;0;SERRANO & JUAN MARTINEZ, IQUIQUE;CHILE;GEOMETRIC_CENTER;18103;2021;1342043;1;06-04-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;SERRANO;0;JUAN MARTINEZ;JUAN MARTINEZ - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,8085E+14;-2,29837E+14;1080;15619;1349792;-701449128;-202137936;258;IQUIQUE;1;18203;2021;1349792;REGION TARAPACA;1101;IQUIQUE;SERRANO;JUAN MARTINEZ;0;SERRANO & JUAN MARTINEZ, IQUIQUE;CHILE;GEOMETRIC_CENTER;25033;2021;1349792;1;14-05-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;SERRANO;0;JUAN MARTINEZ;JUAN MARTINEZ - SERRANO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;2
-7,80852E+14;-2,29836E+14;1081;15620;1345257;-701451087;-202136393;258;IQUIQUE;1;15395;2021;1345257;REGION TARAPACA;1101;IQUIQUE;SOTOMAYOR;CENTENARIO;0;SOTOMAYOR & CENTENARIO, IQUIQUE;CHILE;GEOMETRIC_CENTER;21208;2021;1345257;1;24-04-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;2;IMPRUDENCIA DEL PEATON;52;PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA;0;SOTOMAYOR;0;CENTENARIO;CENTENARIO - SOTOMAYOR;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80871E+14;-2,29836E+14;1082;15621;1380732;-70146841;-20213635;258;IQUIQUE;1;40009;2021;1380732;REGION TARAPACA;1101;IQUIQUE;SERRANO; ;826;SERRANO 826, IQUIQUE;CHILE;RANGE_INTERPOLATED;54959;2021;1380732;1;20-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;SERRANO;0; ;- SERRANO;826; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80881E+14;-2,29835E+14;1083;15622;1359497;-701477434;-202135654;258;IQUIQUE;0;25357;2021;1359497;REGION TARAPACA;1107;ALTO HOSPICIO;MILAGRO;RENACER;0;MILAGRO & RENACER, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;35050;2021;1359497;1;29-06-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;MILAGRO;0;RENACER;MILAGRO - RENACER;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80938E+14;-2,29835E+14;1084;15623;1338877;-701528215;-202135599;258;IQUIQUE;1;11015;2021;1338877;REGION TARAPACA;1101;IQUIQUE;ANIBAL PINTO;TARAPACA;0;ANIBAL PINTO & TARAPACA, IQUIQUE;CHILE;GEOMETRIC_CENTER;15280;2021;1338877;1;18-03-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;ANIBAL PINTO;0;TARAPACA;ANIBAL PINTO - TARAPACA;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80867E+14;-2,29835E+14;1085;15624;1380739;-701464825;-202135548;258;IQUIQUE;1;40008;2021;1380739;REGION TARAPACA;1101;IQUIQUE;SERRANO; ;872;SERRANO 872, IQUIQUE;CHILE;RANGE_INTERPOLATED;54958;2021;1380739;1;20-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;SERRANO;0; ;- SERRANO;872; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8089E+14;-2,29834E+14;1086;15625;1396784;-701485122;-202135226;258;IQUIQUE;1;51036;2021;1396784;REGION TARAPACA;1101;IQUIQUE;SERRANO;VIVAR;0;SERRANO & VIVAR, IQUIQUE;CHILE;GEOMETRIC_CENTER;69449;2021;1396784;1;17-11-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;20;CAIDA;20;CAIDA;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;SERRANO;0;VIVAR;SERRANO - VIVAR;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80695E+12;-2,29834E+14;1087;15626;1339179;-701310453;-202134898;258;IQUIQUE;1;11420;2021;1339179;REGION TARAPACA;1101;IQUIQUE;CIRCUNVALACION;SOTOMAYOR;0;CIRCUNVALACION & SOTOMAYOR, IQUIQUE;CHILE;GEOMETRIC_CENTER;15828;2021;1339179;1;21-03-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;CIRCUNVALACION;0;SOTOMAYOR;CIRCUNVALACION - SOTOMAYOR;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80695E+12;-2,29834E+14;1088;15627;1378389;-701310453;-202134898;258;IQUIQUE;1;38430;2021;1378389;REGION TARAPACA;1101;IQUIQUE;CIRCUNVALACION;SOTOMAYOR;0;CIRCUNVALACION & SOTOMAYOR, IQUIQUE;CHILE;GEOMETRIC_CENTER;52784;2021;1378389;1;11-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;CIRCUNVALACION;0;SOTOMAYOR;CIRCUNVALACION - SOTOMAYOR;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;1;0;1
-7,80695E+12;-2,29834E+14;1089;15628;1383866;-701310453;-202134898;258;IQUIQUE;1;41158;2021;1383866;REGION TARAPACA;1101;IQUIQUE;CIRCUNVALACION;SOTOMAYOR;0;CIRCUNVALACION & SOTOMAYOR, IQUIQUE;CHILE;GEOMETRIC_CENTER;56460;2021;1383866;1;26-09-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;10;DESOBEDIENCIA A SEÑALIZACION;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;0;CIRCUNVALACION;0;SOTOMAYOR;CIRCUNVALACION - SOTOMAYOR;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80695E+12;-2,29834E+14;1090;15629;1386665;-701310453;-202134898;258;IQUIQUE;1;44205;2021;1386665;REGION TARAPACA;1101;IQUIQUE;CIRCUNVALACION;SOTOMAYOR;0;CIRCUNVALACION & SOTOMAYOR, IQUIQUE;CHILE;GEOMETRIC_CENTER;60442;2021;1386665;1;12-10-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;CIRCUNVALACION;0;SOTOMAYOR;CIRCUNVALACION - SOTOMAYOR;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80695E+12;-2,29834E+14;1091;15630;1396780;-701310453;-202134898;258;IQUIQUE;1;51052;2021;1396780;REGION TARAPACA;1101;IQUIQUE;CIRCUNVALACION;SOTOMAYOR;0;CIRCUNVALACION & SOTOMAYOR, IQUIQUE;CHILE;GEOMETRIC_CENTER;69471;2021;1396780;1;17-11-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;10;DESOBEDIENCIA A SEÑALIZACION;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;0;CIRCUNVALACION;0;SOTOMAYOR;CIRCUNVALACION - SOTOMAYOR;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80793E+14;-2,29833E+14;1092;15631;1326953;-701398381;-202134376;258;IQUIQUE;1;2928;2021;1326953;REGION TARAPACA;1101;IQUIQUE;PILOTO PARDO;OSCAR BONILLA;0;PILOTO PARDO & OSCAR BONILLA, IQUIQUE;CHILE;GEOMETRIC_CENTER;4026;2021;1326953;1;20-01-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;1;IMPRUDENCIA DEL CONDUCTOR;32;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;0;PILOTO PARDO;0;OSCAR BONILLA;OSCAR BONILLA - PILOTO PARDO;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;0
-7,80728E+14;-2,29832E+14;1093;15632;1338613;-701340133;-202133188;258;IQUIQUE;1;10857;2021;1338613;REGION TARAPACA;1101;IQUIQUE;PEDRO PRADO;CUARTA SUR;0;PEDRO PRADO & CUARTA SUR, IQUIQUE;CHILE;GEOMETRIC_CENTER;15075;2021;1338613;1;17-03-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;14;OTRAS CAUSAS;98;OTRAS CAUSAS;0;PEDRO PRADO;0;CUARTA SUR;CUARTA SUR - PEDRO PRADO;0; ; ;; ;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80728E+14;-2,29832E+14;1094;15633;1386533;-701340133;-202133188;258;IQUIQUE;1;43667;2021;1386533;REGION TARAPACA;1101;IQUIQUE;PEDRO PRADO;LOS MOLLES;0;PEDRO PRADO & LOS MOLLES, IQUIQUE;CHILE;GEOMETRIC_CENTER;59730;2021;1386533;1;09-10-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;31;COLISION FRONTAL;30;COLISION;1;URBANA;26;OTROS NO CONSIDERADOS;14;OTRAS CAUSAS;98;OTRAS CAUSAS;0;PEDRO PRADO;0;LOS MOLLES;LOS MOLLES - PEDRO PRADO;0; ; ;; ;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80728E+14;-2,29832E+14;1095;15634;1388122;-701340133;-202133188;258;IQUIQUE;1;45207;2021;1388122;REGION TARAPACA;1101;IQUIQUE;SALVADOR ALLENDE;PEDRO PRADO VIEJO;0;SALVADOR ALLENDE & PEDRO PRADO VIEJO, IQUIQUE;CHILE;GEOMETRIC_CENTER;61801;2021;1388122;1;18-10-2021;21:00:00;1;REGION TARAPACA;1101;IQUIQUE;66;CHOQUE LADO/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;14;OTRAS CAUSAS;98;OTRAS CAUSAS;0;SALVADOR ALLENDE;0;PEDRO PRADO VIEJO;PEDRO PRADO VIEJO - SALVADOR ALLENDE;0; ; ;; ;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
