X;Y;FID;POINT_X;POINT_Y;Idaccident;Año;Claseaccid;Fecha;Cód_Regi;Región;Cód_Comun;Comuna;Cód_Tipo;Tipo_Accid;Cód_Tip_1;Tipo__CONA;Cód_Zona;Zona;Cód_Ubica;Ubicación;Cód_Causa;Causa;Cód_Cau_1;Causa__CON;Cód_Calle;Calle_Uno;Cód_Cal_1;Calle_Dos;Intersecci;Número;Ruta;Cód_Ruta;Ubicaci_1;Pistas_de;Pistas_d_1;Cód_Calza;Calzada;Cód__Tipo;Tipo_Calza;Cód_Estad;Estado_Cal;Cód_Condi;Condición;Cód_Est_1;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves;Ilesos;Hora
-7,8093E+14;-2,29942E+14;1094;-7015217;-20222605;1454958;2022;1;24-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;BAQUEDANO;ARTURO PRAT - BAQUEDANO;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;1;0;0;1;13:40:00
-7,80744E+14;-2,29825E+14;1095;-70135447;-2021271;1454961;2022;1;24-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;11 ORIENTE;0;0;- 11 ORIENTE;329;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;0;2;19:45:00
-7,80297E+14;-2,305E+14;1096;-7009523;-2026967;1455105;2022;1;23-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;0;TENIENTE HERNAN MERINO CORREA;0;0;- TENIENTE HERNAN MERINO CORREA;3115;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;12:10:00
-7,80703E+14;-2,30151E+14;1097;-70131756;-20240249;1455116;2022;1;23-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;70;VOLCADURA;70;VOLCADURA;1;URBANA;1;TRAMO DE VIA RECTA;72;VELOCIDAD NO RAZONABLE NI PRUDENTE;7;VELOCIDAD IMPRUDENTE;0;RANCAGUA;0;TADEO HAENKE;RANCAGUA - TADEO HAENKE;0;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;20:15:00
-7,80345E+14;-2,30437E+14;1098;-7009956;-20264291;1455129;2022;1;23-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;16;CRUCE SIN SEÑALIZACION;97;CAUSAS NO DETERMINADAS;13;CAUSAS NO DETERMINADAS;0;LOS ALAMOS;0;LOS LIMONEROS;LOS ALAMOS - LOS LIMONEROS;0;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2;16:00:00
-7,80394E+14;-2,30739E+14;1099;-70103948;-20289732;1455142;2022;1;23-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;LAS AMERICAS;0;FRANCIA;FRANCIA - LAS AMERICAS;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;13:40:00
-7,8042E+14;-2,30291E+14;1100;-70106365;-20252042;1455173;2022;1;23-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;97;CAUSAS NO DETERMINADAS;13;CAUSAS NO DETERMINADAS;0;JERUSALEN;0;EL CALICHE;EL CALICHE - JERUSALEN;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;1;0;1;14:00:00
-7,80417E+12;-2,30525E+14;1101;-70106069;-2027176;1455238;2022;1;25-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;PEÑA CHICA;0;SALITRERA LA NORIA;PEÑA CHICA - SALITRERA LA NORIA;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;0:40:00
-7,80362E+14;-2,30504E+14;1102;-70101123;-20269984;1455244;2022;1;25-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;97;CAUSAS NO DETERMINADAS;13;CAUSAS NO DETERMINADAS;0;RAMON PEREZ OPAZO;0;LA PAMPA;LA PAMPA - RAMON PEREZ OPAZO;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;9:50:00
-7,80445E+14;-2,30873E+14;1103;-70108597;-20301085;1455266;2022;1;27-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;LAS AMERICAS;0;0;- LAS AMERICAS;4716;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;12:15:00
-7,80896E+14;-2,29929E+14;1104;-70149117;-20221478;1455458;2022;1;25-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;VIVAR;0;RIQUELME;RIQUELME - VIVAR;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;1:40:00
-7,80668E+14;-2,30375E+14;1105;-70128585;-20259089;1455472;2022;1;27-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;2;RURAL;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SALVADOR ALLENDE;0;CALLE TRES;CALLE TRES - SALVADOR ALLENDE;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;0;2;15:15:00
-7,80816E+14;-2,29966E+14;1106;-7014191;-20224634;1455476;2022;1;27-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;12 DE FEBRERO;0;CESPEDES Y GONZALEZ;12 DE FEBRERO - CESPEDES Y GONZALEZ;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;1;1;7:20:00
-7,80706E+14;-2,29921E+14;1107;-70131984;-20220856;1455482;2022;1;27-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;11;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;1;IMPRUDENCIA DEL CONDUCTOR;0;MANUEL BULNES;0;ROTONDA EL PAMPINO;MANUEL BULNES - ROTONDA EL PAMPINO;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;19:25:00
-7,80828E+14;-2,2977E+14;1108;-70143006;-20208092;1455870;2022;1;28-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;10;DESOBEDIENCIA A SEÑALIZACION;0;CENTENARIO;0;LAS CABRAS;CENTENARIO - LAS CABRAS;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;1;2;8:40:00
-7,80859E+14;-2,29941E+14;1109;-70145728;-20222556;1455880;2022;1;28-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;JUAN MARTINEZ;0;JOSE JOAQUIN PEREZ;JOSE JOAQUIN PEREZ - JUAN MARTINEZ;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;0;2;8:25:00
-7,80736E+14;-2,29903E+14;1110;-70134701;-20219322;1455889;2022;1;28-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;O'HIGGINS;0;SALVADOR ALLENDE;O'HIGGINS - SALVADOR ALLENDE;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;0;2;8:05:00
-7,80741E+14;-2,29974E+13;1111;-70135145;-20225297;1455959;2022;1;23-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;31;COLISION FRONTAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SALVADOR ALLENDE;0;LOS PENSAMIENTOS;LOS PENSAMIENTOS - SALVADOR ALLENDE;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;3;8:00:00
-7,80632E+14;-2,30566E+14;1112;-70125346;-20275184;1456048;2022;1;24-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;61;CHOQUE FRENTE/FRENTE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;PROYECTADA;0;PASAJE DOS;PASAJE DOS - PROYECTADA;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;17:00:00
-7,80669E+14;-2,30792E+14;1113;-70128715;-20294199;1456308;2022;1;24-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;70;VOLCADURA;70;VOLCADURA;1;URBANA;24;ROTONDA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;LA TIRANA;0;ARTURO PRAT;ARTURO PRAT - LA TIRANA;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;0;0;4:05:00
-7,80675E+14;-2,3032E+14;1114;-7012923;-2025444;1456320;2022;1;24-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;31;COLISION FRONTAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;SALVADOR ALLENDE;0;CALLE DOS;CALLE DOS - SALVADOR ALLENDE;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;1;0;13:00:00
-7,80928E+14;-2,29813E+14;1115;-70151933;-20211712;1456334;2022;1;26-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;95;PERDIDA CONTROL VEHICULO;9;PERDIDA CONTROL VEHICULO;0;ARTURO PRAT;0;0;- ARTURO PRAT;3450;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;2;HUMEDO;1;DESPEJADO;0;0;0;1;0;0:42:00
-7,80835E+14;-2,30088E+14;1116;-70143627;-20234873;1456365;2022;1;29-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;31;COLISION FRONTAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;HEROES DE LA CONCEPCION;0;0;- HEROES DE LA CONCEPCION;2653;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;20:20:00
-7,80798E+14;-2,30098E+14;1117;-70140301;-20235751;1456489;2022;1;28-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;21;CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL;4;ALCOHOL EN CONDUCTOR;0;LOS LILENES;0;0;- LOS LILENES;1877;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;3;0:20:00
-7,80752E+13;-2,30072E+14;1118;-70136145;-20233587;1456504;2022;1;29-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;65;CHOQUE LADO/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;EJERCITO DE CHILE;0;SALVADOR ALLENDE;EJERCITO DE CHILE - SALVADOR ALLENDE;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;1:30:00
-7,80337E+14;-2,30603E+14;1119;-70098854;-20278281;1456657;2022;1;28-06-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;LA PAMPA;0;SALITRERA TORDOYA;LA PAMPA - SALITRERA TORDOYA;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;7:30:00
-7,80928E+13;-2,29941E+14;1120;-70151922;-20222526;1456879;2022;1;30-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;SAN MARTIN;ARTURO PRAT - SAN MARTIN;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;16:45:00
-7,80957E+14;-2,29844E+13;1121;-70154526;-20214326;1456888;2022;1;01-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;0;COVADONGA;0;GOROSTIAGA;COVADONGA - GOROSTIAGA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;16:30:00
-7,80876E+14;-2,29864E+14;1122;-70147292;-20216;1456893;2022;1;01-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;BARROS ARANA;0;SARGENTO ALDEA;BARROS ARANA - SARGENTO ALDEA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;19:30:00
-7,80863E+14;-2,30012E+14;1123;-70146112;-20228535;1456907;2022;1;02-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;JUAN MARTINEZ;0;HERNAN FUENZALIDA;HERNAN FUENZALIDA - JUAN MARTINEZ;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;0;10:30:00
-7,80777E+14;-2,29807E+13;1124;-70138412;-20211191;1456917;2022;1;03-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;52;CHOQUE LATERAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;HEROES DE LA CONCEPCION;0;SOTOMAYOR;HEROES DE LA CONCEPCION - SOTOMAYOR;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;0;4:10:00
-7,80646E+14;-2,30589E+14;1125;-701266;-2027712;1457320;2022;1;01-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;67;CHOQUE POSTERIOR/FRENTE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;MAR MEDITERRANEO;0;0;- MAR MEDITERRANEO;4746;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;8:50:00
-7,80688E+14;-2,30138E+14;1126;-70130412;-2023909;1457404;2022;1;01-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;TADEO HAENKE;0;SAN JORGE;SAN JORGE - TADEO HAENKE;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;1;0;1;1:00:00
-7,80743E+14;-2,29913E+14;1127;-70135345;-20220154;1457422;2022;1;30-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;50;CHOQUE;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;MANUEL BULNES;0;SALVADOR ALLENDE;MANUEL BULNES - SALVADOR ALLENDE;0;0;0;0;2;0;1;UNIDIRECCIONAL;1;CONCRETO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;20:30:00
-7,80867E+14;-2,30088E+14;1128;-7014646;-202349;1457431;2022;1;01-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;0;- ARTURO PRAT;2256;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;0;2;20:05:00
-7,80652E+14;-2,30606E+14;1129;-70127198;-20278531;1457454;2022;1;01-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;LA TIRANA;0;0;- LA TIRANA;3680;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;3;5:15:00
-7,80808E+14;-2,30031E+14;1130;-7014118;-20230143;1457465;2022;1;03-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;DIEGO PORTALES;0;HEROES DE LA CONCEPCION;DIEGO PORTALES - HEROES DE LA CONCEPCION;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;13:20:00
-7,80365E+13;-2,30449E+13;1131;-70101366;-20265353;1457526;2022;1;02-07-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;97;CAUSAS NO DETERMINADAS;13;CAUSAS NO DETERMINADAS;0;LOS ALAMOS;0;LOS MANZANOS;LOS ALAMOS - LOS MANZANOS;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;10:00:00
-7,8012E+14;-2,30625E+14;1132;-7007935;-20280173;1457606;2022;1;02-07-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;RICARDO LAGOS;0;ANTOFAGASTA;ANTOFAGASTA - RICARDO LAGOS;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;2;1;17:55:00
-7,80699E+14;-2,30015E+14;1133;-70131343;-20228756;1457659;2022;1;04-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;HERNAN FUENZALIDA;0;PROGRESO;HERNAN FUENZALIDA - PROGRESO;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;0;0:12:00
-7,80922E+14;-2,29886E+13;1134;-70151383;-20217888;1457663;2022;1;04-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;PATRICIO LYNCH;0;0;- PATRICIO LYNCH;1050;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;13:10:00
-7,80779E+14;-2,30187E+14;1135;-70138561;-20243228;1457679;2022;1;02-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;PLAYA BRAVA;0;PEDRO GAMBONI;PEDRO GAMBONI - PLAYA BRAVA;0;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;13:00:00
-7,80862E+14;-2,29999E+13;1136;-70146042;-20227379;1457975;2022;1;05-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;JUAN MARTINEZ;0;0;- JUAN MARTINEZ;1824;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;1;0;8:20:00
-7,80725E+14;-2,30347E+13;1137;-70133719;-20256714;1457989;2022;1;05-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;FRANCISCO BILBAO;0;0;- FRANCISCO BILBAO;3421;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;0;1;7:40:00
-7,80928E+13;-2,29941E+14;1138;-70151922;-20222526;1458233;2022;1;06-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;24;ROTONDA;95;PERDIDA CONTROL VEHICULO;9;PERDIDA CONTROL VEHICULO;0;ARTURO PRAT;0;LA TIRANA;ARTURO PRAT - LA TIRANA;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;0;8:00:00
-7,8087E+14;-2,29919E+14;1139;-70146763;-2022063;1458248;2022;1;11-06-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;0;ORELLA;0;AMUNATEGUI;AMUNATEGUI - ORELLA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;13:00:00
-7,80891E+14;-2,29863E+14;1140;-70148653;-20215948;1458268;2022;1;06-07-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;VIVAR;0;SARGENTO ALDEA;SARGENTO ALDEA - VIVAR;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;19:35:00
