Direccion,LATITUD,LONGITUD
"IQUIQUE, PEDRO PRADO, HUANTACA",-20.2433962,-70.1338215
PICA,,
"IQUIQUE, ARTURO PRAT CHACON, 3415.0",-20.2307033,-70.1356692
"IQUIQUE, TADEO HAENKE, ROTONDA CAVANCHA",-20.2319768,-70.1471435
"IQUIQUE, LINCOYAN, HERNAN FUENZALIDA",-20.2288912,-70.1379475
PICA,,
"IQUIQUE, FRANCISCO VERGARA, SANTIAGO POLANCO",-20.2471645,-70.1350603
"IQUIQUE, PROGRESO, HERNAN FUENZALIDA",-20.2287562,-70.1313428
"ALTO HOSPICIO, LOS MANZANOS, 2957.0",-20.2666108,-70.1006294
"IQUIQUE, TADEO HAENKE, AEROPUERTO",-20.2387359,-70.1426512
"IQUIQUE, DOS ORIENTE, CUATRO SUR",-20.2742676,-70.1241236
"IQUIQUE, HEROES DE LA CONCEPCION, 2555.0",-20.2111906,-70.1384119
"IQUIQUE, ARTURO FERNANDEZ, SERRANO",-20.2187948,-70.1443066
"IQUIQUE, JOSE MIGUEL CARRERA, ARTURO FERNANDEZ",-20.2266274,-70.1421023
"ALTO HOSPICIO, cotasaya, 2858.0",-20.2721792,-70.1073462
"IQUIQUE, CENTENARIO, LOS SUSPIROS",-20.2102915,-70.1367044
"ALTO HOSPICIO, TANA, 3086.0",-20.2701369,-70.1040359
"IQUIQUE, NAPAS, 3789.0",-20.2307033,-70.1356692
"IQUIQUE, ARTURO PRAT CHACON, AMUNATEGUI",-20.2067534,-70.1452669
"IQUIQUE, DIEGO PORTALES, CERRO DRAGON",-20.2311904,-70.1302093
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, CESPEDES Y GONZALEZ, AMUNATEGUI",-20.2244134,-70.14698
"IQUIQUE, SAN MARTIN, ARTURO FERNANDEZ",-20.2128413,-70.1440078
"IQUIQUE, AEROPUERTO, LOS LIRIOS",-20.2343411,-70.1402675
"ALTO HOSPICIO, GABRIELA MISTRAL, CONTINENTAL",-20.2849394,-70.1047148
"IQUIQUE, FARNCISCO BILBAO, 3852.0",-20.2617337,-70.1290955
"IQUIQUE, PASAJE SAN JORGE, 3219.0",-20.2406048,-70.1302307
"IQUIQUE, ARTURO PRAT CHACON, 1084.0",-20.2307033,-70.1356692
"ALTO HOSPICIO, LOS ALAMOS, LOS CONDORES",-20.2686722,-70.1049169
IQUIQUE,-20.2307033,-70.1356692
"IQUIQUE, BARROS ARANA, ESMERALDA",-20.2116628,-70.1470863
"IQUIQUE, TADEO HAENKE, PEDRO PRADO",-20.2414031,-70.1341858
"IQUIQUE, SOTOMAYOR, 728.0",-20.2111333,-70.1416166
"IQUIQUE, ARTURO FERNANDEZ, RIQUELME",-20.2217183,-70.1444324
"IQUIQUE, ERRAZURIZ, THOMPSON",-20.2152505,-70.1435156
"IQUIQUE, ARTURO PRAT CHACON, THOMPSON",-20.2307033,-70.1356692
"IQUIQUE, ARTURO PRAT CHACON, ROTONDA CHIPANA",-20.2558639,-70.1341592
"IQUIQUE, ORELLA, AMUNATEGUI",-20.2206303,-70.146763
"IQUIQUE, ARTURO FERNANDEZ, CESPEDES Y GONZALEZ",-20.2245126,-70.1445436
"IQUIQUE, DIEGO PORTALES, GENARO GALLO",-20.230635,-70.1376267
"IQUIQUE, ARTURO DEL RIO, 2863.0",-20.2402671,-70.1422731
"IQUIQUE, GENARO GALLO, LAS MARGARITAS",-20.2350493,-70.138558
"IQUIQUE, VIVAR, TARAPACA",-20.218536,-70.1488892
"IQUIQUE, VIVAR, JOSE JOAQUIN PEREZ",-20.2224134,-70.1492067
"ALTO HOSPICIO, CALETERA A-16, LAS PARCELAS",-20.2701756,-70.0935124
"IQUIQUE, ROTONDA CHIPANA, ARTURO PRAT CHACON",-20.2554497,-70.1341579
"IQUIQUE, SARGENTO ALDEA, ERRAZURIZ",-20.2161356,-70.1435283
IQUIQUE,-20.2307033,-70.1356692
"IQUIQUE, ARTURO PRAT CHACON, ANIBAL PINTO",-20.2117876,-70.1528536
"IQUIQUE, SALVADOR ALLENDE, TRINITARIA",-20.2212514,-70.1355322
"IQUIQUE, SALVADOR ALLENDE, JOSE MIGUEL CARRERA",-20.2269962,-70.1354064
"IQUIQUE, PEDRO GAMBONI, MANUEL PLAZA",-20.2443469,-70.1397412
"IQUIQUE, ARTURO PRAT CHACON, 2270.0",-20.244478,-70.1410328
"ALTO HOSPICIO, MONTE LOS OLIVOS, NANCY CASTRO",-20.2604947,-70.0972287
"IQUIQUE, LA TIRANA, MANUEL BULNES",-20.2197049,-70.1437707
"IQUIQUE, AMUNATEGUI, MANUEL BULNES",-20.2195518,-70.1467191
"ALTO HOSPICIO, SANTA ROSA, RAMON PEREZ OPAZO",-20.2686722,-70.1049169
"ALTO HOSPICIO, PASAJE OCHO, 2225.0",-20.2461395,-70.0994605
"IQUIQUE, TADEO HAENKE, PEDRO GAMBONI",-20.2403508,-70.1374555
"IQUIQUE, PROYECTADA, 2621.0",-20.2727418,-70.1296498
"IQUIQUE, VIVAR, ORELLA",-20.2207518,-70.1490033
HUARA,-19.995924,-69.7712417
"IQUIQUE, ORELLA, 1296.0",-20.2208235,-70.1432206
"IQUIQUE, SALVADOR ALLENDE, 2767.0",-20.2212514,-70.1355322
"IQUIQUE, PATRICIO LYNCH, BERNARDO OHIGGINS",-20.218338,-70.1515317
"ALTO HOSPICIO, PAMPA UNION, 3646.0",-20.2759063,-70.1041594
"IQUIQUE, LA TIRANA, REINAMAR",-20.2780111,-70.1269527
"IQUIQUE, SALVADOR ALLENDE, PADRE HURTADO",-20.2608584,-70.1276117
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, PLAYA BRAVA, 3120.0",-20.2479851,-70.1368551
HUARA,-19.995924,-69.7712417
"IQUIQUE, LA TIRANA, EL MONTE",-20.3365124,-69.6562096
"IQUIQUE, CESPEDES Y GONZALEZ, GALVARINO",-20.2246339,-70.1419103
"IQUIQUE, BERNARDO O'HIGGINS, GENARO GALLO",-20.2192459,-70.1362402
"ALTO HOSPICIO, LOS MANZANOS, 3015.0",-20.2666108,-70.1006294
"IQUIQUE, FILOMENA VALENZUELA, ALCALDE GODOY",-20.2364727,-70.1501305
"IQUIQUE, ARTURO PRAT CHACON, ROTONDA CHIPANA",-20.2558639,-70.1341592
"IQUIQUE, CERRO COLORADO, CERRO DRAGON",-20.2455526,-70.1292691
"IQUIQUE, SALITRERA MAPOCHO, CIRCUNVALACION",-20.2186091,-70.1356109
"IQUIQUE, CESPEDES Y GONZALEZ, 21 DE MAYO",-20.2246077,-70.1424417
"IQUIQUE, MANUEL BULNES, OBISPO LABBE",-20.219294,-70.150411
"ALTO HOSPICIO, CALLE TRES, 3069.0",-20.2564283,-70.1079594
"IQUIQUE, JUAN MARTINEZ, TARAPACA",-20.2193478,-70.1454167
"IQUIQUE, LA PUNTILLA, 579.0",-20.2083593,-70.148664
"IQUIQUE, SERRANO, 21 DE MAYO",-20.2139275,-70.1415571
"IQUIQUE, BERNARDO O'HIGGINS, SALVADOR ALLENDE",-20.2188278,-70.1436951
"IQUIQUE, OFICINA SALITRERA VICTORIA, SANTA CRUZ",-20.2049542,-70.1369169
"IQUIQUE, TADEO HAENKE, CERRO DRAGON",-20.2386682,-70.1296108
"IQUIQUE, HEROES DE LA CONCEPCION, TADEO HAENKE",-20.238243,-70.1441106
"IQUIQUE, PROGRESO, BERNARDINO GUERRA",-20.2297799,-70.1307042
"IQUIQUE, ORURO, MANAOS",-20.2077194,-70.141706
"IQUIQUE, TARAPACA, JUAN MARTINEZ",-20.2193478,-70.1454167
"IQUIQUE, PATRICIO LYNCH, ARTURO PRAT",-20.2154369,-70.1513951
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, LA PAMPA, PAMPA UNION",-20.2748483,-70.1070925
"IQUIQUE, HEROES DE LA CONCEPCION, THOMPSON",-20.2157415,-70.1391254
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, TADEO HAENKE, 1165.0",-20.2404198,-70.1372473
"IQUIQUE, PLAYA CAVANCHA, ARTURO PRAT CHACON",-20.2319768,-70.1471435
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, RIQUELME, LUIS CRUZ MARTINEZ",-20.221074,-70.1388078
"IQUIQUE, PEDRO PRADO, JOSE MIGUEL CARRERA",-20.2269962,-70.1354064
"IQUIQUE, VIA UNO, BAJO MOLLE",-20.2930606,-70.1229349
"IQUIQUE, CIRCUNVALACION, LUIS JASPARD",-20.2102697,-70.1331398
ALTO HOSPICIO,-20.2686722,-70.1049169
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, LA TIRANA, 4806.0",-20.2307033,-70.1356692
"IQUIQUE, CESPEDES Y GONZALEZ, HEROES DE LA CONCEPCION",-20.2247382,-70.139754
"IQUIQUE, CIRCUNVALACION, OFICINA SALITRERA VICTORIA",-20.2048845,-70.131308
"IQUIQUE, SANTA CRUZ, MAPOCHO",-20.2307033,-70.1356692
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, HEROES DE LA CONCEPCION, 2555.0",-20.2111906,-70.1384119
"ALTO HOSPICIO, CALETERA A-16, LOS CONDORES",-20.2671328,-70.0874421
"IQUIQUE, DESIDERIO GARCIA, ARTURO PRAT CHACON",-20.205157,-70.142099
"IQUIQUE, JUAN MARTINEZ, 2148.0",-20.2193478,-70.1454167
"IQUIQUE, MOISES GONZALEZ, 1867.0",-20.2101691,-70.1388549
"IQUIQUE, ARTURO PRAT CHACON, PLAYA LA GAVIOTA",-20.2508691,-70.1369494
"IQUIQUE, LIBERTAD, BARROS ARANA",-20.2253401,-70.1477104
"IQUIQUE, TOMAS BONILLA, OSCAR BONILLA",-20.2276326,-70.1415274
"IQUIQUE, MANUEL BULNES, GENARO GALLO",-20.2201278,-70.1361812
"IQUIQUE, MAULE, CERRO DRAGON",-20.2374931,-70.1298787
"IQUIQUE, HEROES DE LA CONCEPCION, LIBERTAD",-20.2111906,-70.1384119
"IQUIQUE, CESPDES Y GONZALEZ, GENARO GALLO",-20.2249004,-70.1370717
"IQUIQUE, BOLIVAR, LUIS URIBE",-20.212132,-70.1522652
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, TARAPACA, VIVAR",-20.218536,-70.1488892
"IQUIQUE, ARTURO FERNANDEZ, 750.0",-20.2187948,-70.1443066
"IQUIQUE, GENARO GALLO, LOS LILENES",-20.2359257,-70.1390356
"IQUIQUE, LA TIRANA, TADEO HAENKE",-20.2379738,-70.1288882
"IQUIQUE, TADEO HAENKE, PEDO GAMBONI",-20.2403508,-70.1374555
"IQUIQUE, ARTURO PRAT CHACON, ROTONDA CAVANCHA",-20.2295582,-70.1467544
"IQUIQUE, IGNACIO CARRERA PINTO, PASAJE J",-20.234051,-70.1351549
"IQUIQUE, OBISPO LABBE, TARAPACA",-20.2158511,-70.1502751
"IQUIQUE, ELEUTERIO RAMIREZ, SIMON BOLIVAR",-20.2122314,-70.1491979
"IQUIQUE, ARTURO PRAT CHACON, 1670.0",-20.244478,-70.1410328
"IQUIQUE, CENTENARIO, LAS NACIONES",-20.2060166,-70.1413732
"IQUIQUE, SALITRERA VICTORIA, COLON",-20.2049542,-70.1369169
"IQUIQUE, ARTURO PRAT CHACON, PLAYA LA GAVIOTA",-20.2508691,-70.1369494
"IQUIQUE, TARAPACA, VIVAR",-20.218536,-70.1488892
"IQUIQUE, JUAN MARTINEZ, MANUEL BULNES",-20.219616,-70.1454426
"IQUIQUE, VALLE CENTRAL, 3214.0",-20.2465654,-70.1256326
"IQUIQUE, SAN MARTIN, ARTURO FERNANDEZ",-20.2128413,-70.1440078
"IQUIQUE, LA TIRANA, 3450.0",-20.2307033,-70.1356692
"IQUIQUE, MANUEL RODRIGUEZ, 1569.0",-20.2236,-70.1434542
COLCHANE,-19.2761393,-68.6388049
"IQUIQUE, RANCAGUA, MAULE",-20.2379358,-70.1322064
"IQUIQUE, JOSE JOAQUIN PEREZ, ERRAZURIZ",-20.2307033,-70.1356692
"IQUIQUE, HEROES DE LA CONCEPCION, LIBERTAD",-20.2111906,-70.1384119
"IQUIQUE, ERRAZURIZ, ORELLA",-20.2207905,-70.1438105
HUARA,-19.995924,-69.7712417
"IQUIQUE, SALVADOR ALLENDE, PLAYA EL AGUILA",-20.25145,-70.1319383
PICA,,
"IQUIQUE, MAULE, 2424.0",-20.2377571,-70.1312723
"IQUIQUE, JUAN MARTINEZ, ZEGERS",-20.2307033,-70.1356692
"IQUIQUE, ANIBAL PINTO, 905.0",-20.2167578,-70.1528862
"IQUIQUE, PAMPA GERMANIA, 3198.0",-20.2496381,-70.1314211
"IQUIQUE, ARTURO PRAT, VIA TRES",-20.2901449,-70.127441
"IQUIQUE, PATRICIO LYNCH, 563.0",-20.2154369,-70.1513951
"IQUIQUE, BULNES, AMUNATEGUI",-20.2195518,-70.1467191
"IQUIQUE, AVENIDA SALVADOR ALLENDE, ORELLA",-20.2212841,-70.1348904
"IQUIQUE, O HIGGINS, 12 DE FEBRERO",-20.2189699,-70.1413536
"ALTO HOSPICIO, LOS CONDORES, ROSARIO",-20.2719484,-70.1029629
"ALTO HOSPICIO, MONTE LOS OLIVOS, LOS ALAMOS",-20.2686722,-70.1049169
"IQUIQUE, EMILIO RECABARREN, 2796.0",-20.2360495,-70.141895
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, TADEO HEANKE, GENARO GALLO",-20.2394749,-70.1403552
"IQUIQUE, HÉROES DE LA CONCEPCIÓN, TADEO HEANKE",-20.238243,-70.1441106
"IQUIQUE, HÉROES DE LA CONCEPCIÓN, TADEO HEANKE",-20.238243,-70.1441106
"IQUIQUE, OBISPO LABBE, BERNARDO O´HIGGINS",-20.2184392,-70.1503783
"ALTO HOSPICIO, AVENIDA LOS CONDORES, LA PAMPA",-20.2719627,-70.1033554
"IQUIQUE, VICENTE ZEGERS, ERRAZURIZ",-20.2177736,-70.143625
"ALTO HOSPICIO, LOS NOGALES, LOS DATILES",-20.2620837,-70.1037992
"IQUIQUE, NICOLAS PALACIOS, LOS CHUNCHOS",-20.2497218,-70.1270698
IQUIQUE,-20.2307033,-70.1356692
"IQUIQUE, PROGRESO, 2000.0",-20.2243231,-70.1331496
"IQUIQUE, 21 DE MAYO, CESPEDES  Y GONZALEZ",-20.2246077,-70.1424417
"IQUIQUE, TADEO HEANKE, SALVADOR ALLENDE",-20.2404198,-70.1372473
"IQUIQUE, HÉROES DE LA CONCEPCIÓN, TOMÁS BONILLA",-20.2276843,-70.1402925
"ALTO HOSPICIO, LOS CONDORES, 3185.0",-20.2719484,-70.1029629
"IQUIQUE, PLAYA EL AGUILA, SALVADOR ALLENDE",-20.251327,-70.1314193
HUARA,-19.995924,-69.7712417
"IQUIQUE, CERRO DRAGON, AVENIDA PLAYA CHIPANA",-20.2455526,-70.1292691
"IQUIQUE, AV. ARTURO PRAT, HÉROES DE LA CONCEPCIÓN",-20.2409532,-70.1449725
"ALTO HOSPICIO, LAS AMERICAS, JUANITA FERNANDEZ",-20.2812046,-70.1008192
"IQUIQUE, LA TIRANA, PASAJE 3",-20.2307033,-70.1356692
"IQUIQUE, AV. SALVADOR ALLENDE, CALLE GOMEZ CARREÑO",-20.2325448,-70.1358294
"IQUIQUE, AVENIDA SALVADOR ALLENDE GOSSENS, 2481.0",-20.2396655,-70.1345536
"IQUIQUE, TARAPACA, VIVAR",-20.218536,-70.1488892
"IQUIQUE, AV. ARTURO PRAT CHACON, 1660.0",-20.244478,-70.1410328
"IQUIQUE, FRANCISCO BILBAO, 3545.0",-20.2617337,-70.1290955
"ALTO HOSPICIO, CIRCUNVALACION, 27.0",-20.2686722,-70.1049169
"IQUIQUE, CESPEDES Y GONZALEZ, ARTURO FERNANDEZ",-20.2245126,-70.1445436
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, 21 DE MAYO, 2040.0",-20.2307033,-70.1356692
"IQUIQUE, AV. ARTURO PRAT CHACON, AV EMILIO RECABARREN",-20.244478,-70.1410328
"IQUIQUE, MANUEL BULNES, GENARO GALLO",-20.2201278,-70.1361812
"ALTO HOSPICIO, LAS AMERICAS, ISABEL RIQUELME",-20.2824421,-70.10138
"IQUIQUE, CERRO DRAGON, PLAYA EL AGUILA",-20.2507313,-70.1286646
"IQUIQUE, FRANCISCO VERGARA, PLAYA LA GAVIOTA",-20.2504589,-70.1342247
"IQUIQUE, LA TIRANA, CALLE TRES",-20.2561589,-70.1256228
"IQUIQUE, AV. ARTURO PRAT, TADEO HEANKE",-20.2307033,-70.1356692
"IQUIQUE, VALLE VERDE, 1920.0",-20.2252385,-70.1304348
"IQUIQUE, ARTURO PEREZ CANTO, HERNAN FUENZALIDA",-20.2288673,-70.1384204
"IQUIQUE, LAGUNA VERDE, 2980.0",-20.2463704,-70.1253627
"IQUIQUE, CALLE QUINTA SUR, 2190.0",-20.2307033,-70.1356692
"IQUIQUE, TADEO HEANKE, AV. ARTURO PRAT",-20.244478,-70.1410328
"IQUIQUE, LUIS CRUZ MARTINEZ, BERNARDO O´HIGGINS",-20.2191438,-70.1385965
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, CIRCUNVALACION, RIO PETROHUE",-20.2902794,-70.1066618
"IQUIQUE, CERRO DRAGON, CALLE DOS",-20.2455526,-70.1292691
"IQUIQUE, LA TIRANA, PROYECTADA",-20.2750176,-70.1266749
"IQUIQUE, PEDRO PRADO, DIEGO PORTALES",-20.2307248,-70.1356851
"IQUIQUE, CESPEDES Y GONZALEZ, ARTURO FERNANDEZ",-20.2245126,-70.1445436
HUARA,-19.995924,-69.7712417
"IQUIQUE, CESPEDES Y GONZALEZ, ARTURO FERNANDEZ",-20.2245126,-70.1445436
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, TARAPACA, VIVAR",-20.218536,-70.1488892
"IQUIQUE, ROTONDA EL PAMPINO, 0.0",-20.2208561,-70.1319844
"IQUIQUE, J. JOAQUIN PEREZ, LOS MAITENES",-20.2307033,-70.1356692
"IQUIQUE, BERNARDO O´HIGGINS, AV. SALVADOR ALLENDE",-20.2193218,-70.1347013
"ALTO HOSPICIO, PASAJE 19, LAS AMERICAS",-20.2868313,-70.1029781
"IQUIQUE, HÉROES DE LA CONCEPCIÓN, ERNESTO RIQUELME",-20.2220951,-70.1395246
"ALTO HOSPICIO, JERICO, JERUSALEN",-20.2686722,-70.1049169
"IQUIQUE, VIVAR, SAN MARTIN",-20.2126716,-70.148467
"IQUIQUE, GENARO GALLO, JOSE JOAQUIN PEREZ",-20.2229414,-70.1368157
"IQUIQUE, LOS ALGARROBOS, 4251.0",-20.2579013,-70.1242713
"IQUIQUE, MARGARITA NARANJO, CAMPO DE DEPORTE",-20.225863,-70.1315828
"IQUIQUE, LA TIRANA, ELIAS LAFFERTE",-20.2307033,-70.1356692
"IQUIQUE, ZEGERS, 959.0",-20.2177736,-70.143625
"ALTO HOSPICIO, GABRIELA MISTRAL, CONTINENTAL",-20.2849394,-70.1047148
"IQUIQUE, PEDRO GAMBONI, AV. SALVADOR ALLENDE",-20.2364664,-70.1360525
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, LAS BUGASMILIAS, 2771.0",-20.2307033,-70.1356692
"IQUIQUE, PLAYA BRAVA, PAMPA ENGAÑADORA",-20.2479851,-70.1368551
"ALTO HOSPICIO, LAS AMERICAS, DETECTIVE CUBILLOS",-20.2913043,-70.0901209
ALTO HOSPICIO,-20.2686722,-70.1049169
COLCHANE,-19.2761393,-68.6388049
"IQUIQUE, JOSE FRAMCISCO VERGARA, BALMACEDA",-20.2307033,-70.1356692
"IQUIQUE, AV. CIRCUNVALACION, LAS CABRAS",-20.2082914,-70.1406124
"IQUIQUE, BERNARDO O´HIGGINS, JUAN MARTINEZ",-20.2187327,-70.1453448
COLCHANE,-19.2761393,-68.6388049
"ALTO HOSPICIO, LAGUNAS, LOS CASTAÑOS",-20.2686722,-70.1049169
"IQUIQUE, TADEO HEANKE, AV. ARTURO PRAT",-20.244478,-70.1410328
COLCHANE,-19.2761393,-68.6388049
"IQUIQUE, ARTURO FERNANDEZ, ZEGERS",-20.2307033,-70.1356692
"IQUIQUE, AV. CESPEDES Y GONZALEZ, LINCOYAN",-20.2248729,-70.1375702
"ALTO HOSPICIO, MONTE LOS OLIVOS, VOLCAN VILLARICA",-20.2686722,-70.1049169
"ALTO HOSPICIO, SANTA ROSA, RAMON PEREZ OPAZO",-20.2686722,-70.1049169
"IQUIQUE, SANTIAGO POLANCO, 2251.0",-20.2466747,-70.1321136
"IQUIQUE, ARTURO PRAT CHACON, SAGASCA",-20.245836,-70.1401573
"IQUIQUE, JOSE MIGUEL CARRERA, 21 DE MAYO",-20.226596,-70.1425683
"IQUIQUE, LITIO, LA CANTERA",-20.210981,-70.1320011
"ALTO HOSPICIO, RAMON PEREZ OPAZO, LOS GUINDALES",-20.2647266,-70.1050322
"IQUIQUE, ARTURO PRAT CHACON, ROTONDA CHIPANA",-20.2558639,-70.1341592
"IQUIQUE, 21 DE MAYO, SARGENTO ALDEA",-20.2162049,-70.1418754
"IQUIQUE, PEDRO PRADO, HERNAN FUENZALIDA",-20.2290311,-70.135502
"IQUIQUE, LA TIRANA, CALLE 4",-20.2307033,-70.1356692
"IQUIQUE, HERNAN FUENZALIDA, PEDRO PRADO",-20.2290311,-70.135502
HUARA,-19.995924,-69.7712417
"ALTO HOSPICIO, LOS ALAMOS, RAMON PEREZ OPAZO",-20.2662643,-70.1027994
"IQUIQUE, PRIMERAS PIEDRAS, LOS ALGARROBOS",-20.2415946,-70.1273756
HUARA,-19.995924,-69.7712417
"IQUIQUE, SALVADOR ALLENDE, DIEGO PORTALES",-20.2306665,-70.1371297
"IQUIQUE, AEROPUERTO, 2620.0",-20.2307033,-70.1356692
"ALTO HOSPICIO, CALETERA A616, MONTE LOS OLIVOS",-20.2527124,-70.1047369
"IQUIQUE, GENARO GALLO, 1918.0",-20.2289249,-70.137476
"IQUIQUE, SALVADOR ALLENDE, 735.0",-20.2212514,-70.1355322
"IQUIQUE, ARMADA DE CHILE, PEDRO GAMBONI",-20.239871,-70.1373247
"ALTO HOSPICIO, LOS ALAMOS, LOS MANZANOS",-20.2653728,-70.1015975
"IQUIQUE, DESIDERIO GARCIA, LAS CABRAS",-20.2078622,-70.1438823
"IQUIQUE, MANUEL CASTRO RAMOS, FRANCISCO VERGARA",-20.2451662,-70.1355174
IQUIQUE,-20.2307033,-70.1356692
"IQUIQUE, SOTOMAYOR, CIRCUNVALACION",-20.2111333,-70.1416166
"IQUIQUE, TARAPACA, HEROES DE LA CONCEPCION",-20.2111906,-70.1384119
"IQUIQUE, HEROES DE LA CONCEPCION, CESPEDES Y GONZALEZ",-20.2247382,-70.139754
"IQUIQUE, HEROES DE LA CONCEPCION, SERRANO",-20.2111906,-70.1384119
"IQUIQUE, AEROPUERTO, 2477.0",-20.2307033,-70.1356692
"IQUIQUE, HEROES DE LA CONCEPCION, TARAPACA",-20.2111906,-70.1384119
"IQUIQUE, RANCAGUA, MANUEL CASTRO RAMOS",-20.2445158,-70.131685
"IQUIQUE, TADEO HAENKE, AEROPUERTO",-20.2387359,-70.1426512
"IQUIQUE, ARTURO FERNANDEZ, 1531.0",-20.2187948,-70.1443066
"IQUIQUE, PROGRESO, LA TIRANA",-20.2243231,-70.1331496
"IQUIQUE, PLAYA QUINTEROS, PLAYA EL AGUILA",-20.2506531,-70.1280973
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, MANUEL RODRIGUEZ, LUIS CRUZ MARTINEZ",-20.2237667,-70.1390302
"IQUIQUE, GENARO GALLO, 7655.0",-20.2289249,-70.137476
"IQUIQUE, ARTURO PRAT CHACON, TADEO HAENKE",-20.2404198,-70.1372473
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, SIBAYA, 2834.0",-20.2670261,-70.1097378
"IQUIQUE, TARAPACA, HEROES DE LA CONCEPCION",-20.2111906,-70.1384119
"IQUIQUE, PEDRO GAMBONI, TADEO HAENKE",-20.2403508,-70.1374555
"ALTO HOSPICIO, LA PAMPA, TILIVICHE",-20.2686722,-70.1049169
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, LOS ALAMOS, LOS MANZANOS",-20.2653728,-70.1015975
"IQUIQUE, SALITRERA HUARA, 2917.0",-20.2441056,-70.1308283
"IQUIQUE, SALVADOR ALLENDE, MANUEL BULNES",-20.2201814,-70.1349026
"IQUIQUE, LIBERTAD, PASAJE ESPAÑA",-20.2307033,-70.1356692
"IQUIQUE, ARTURO PRAT CHACON, PRIMERAS PIEDRAS",-20.2674223,-70.1298826
"IQUIQUE, LA TIRANA, CARDENAL JOSE MARIA CARO",-20.2669922,-70.1238581
"IQUIQUE, ARTURO PRAT CHACON, VIVAR",-20.2252901,-70.1495495
"IQUIQUE, CAPITAN PEDRO GONZALEZ, SAN LORENZO",-20.2412348,-70.1394117
"IQUIQUE, LAS BUGAMBILIAS, LAS ACHIRAS",-20.234089,-70.1391688
"IQUIQUE, EL AGUILA, LA TIRANA",-20.2307033,-70.1356692
"IQUIQUE, LUIS JASPARD, LITIO",-20.2100362,-70.1311796
"IQUIQUE, SALVADOR ALLENDE, MANUEL BULNES",-20.2201814,-70.1349026
"IQUIQUE, SALVADOR ALLENDE, 1851.0",-20.2212514,-70.1355322
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, 2585.0",-20.2885751,-70.0840983
"IQUIQUE, GENARO GALLO, LOS JAZMINES",-20.2330181,-70.1378338
"IQUIQUE, ARTURO PRAT CHACON, GENARO GALLO",-20.2431573,-70.1421653
"IQUIQUE, ARTURO PRAT CHACON, 2755.0",-20.2307033,-70.1356692
"IQUIQUE, ARTURO PRAT CHACON, FRANCISCO BILBAO",-20.2307033,-70.1356692
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, BERNARDO O'HIGGINS, 21 DE MAYO",-20.2189238,-70.1420816
"IQUIQUE, TADEO HAENKE, PEDRO LAGOS",-20.2403508,-70.1374555
"IQUIQUE, TARAPACA, ARTURO FERNANDEZ",-20.2187948,-70.1443066
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, PILOTO PARDO, 1550.0",-20.2133583,-70.1388275
"IQUIQUE, ARTURO PRAT CHACON, ANIBAL PINTO",-20.2117876,-70.1528536
"IQUIQUE, VIVAR, CESPEDES Y GONZALEZ",-20.2243074,-70.149329
HUARA,-19.995924,-69.7712417
"IQUIQUE, BOMBERO HUGO BAEZ, 2202.0",-20.2307033,-70.1356692
IQUIQUE,-20.2307033,-70.1356692
"IQUIQUE, RAMON PEREZ OPAZO, CERRO DRAGON",-20.2526497,-70.128254
"ALTO HOSPICIO, LAS PARCELAS, CALETERA A-16",-20.2686722,-70.1049169
"IQUIQUE, GENARO GALLO, 2400.0",-20.2289249,-70.137476
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, LOS GUINDALES",-20.2612611,-70.1017849
"IQUIQUE, ARTURO FERNANDEZ, MANUEL BULNES",-20.2196748,-70.1443406
"ALTO HOSPICIO, VOLCAN PARINACOTA, DETECTIVE CUBILLOS",-20.2910909,-70.0919576
"IQUIQUE, TARAPACA, VIVAR",-20.218536,-70.1488892
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, SANTA MARTA",-20.2686722,-70.1049169
"ALTO HOSPICIO, TRONCAL, TENIENTE HERNAN MERINO CORREA",-20.2885751,-70.0840983
"IQUIQUE, QUEBRADA BLANCA, LOS ALGARROBOS",-20.2683683,-70.1248741
