X,Y,FID,Ano,Idaccident,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Fecha,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,hora1
-70.135826,-20.232546,1096,2019,1226166,1,REGION TARAPACA,IQUIQUE,URBANA,SALVADOR ALLENDE GOSSENS,GOMEZ CARREÃ‘O,NULL,-20.232546,-70.135826,1,2019/09/07 00:00:00+00,1101,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,07:30:00
-70.135826,-20.232546,1097,2019,1243019,1,REGION TARAPACA,IQUIQUE,URBANA,SALVADOR ALLENDE GOSSENS,GOMEZ CARREÃ‘O,NULL,-20.232546,-70.135826,1,2019/11/25 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:15:00
-70.135826,-20.232546,1098,2019,1221025,1,REGION TARAPACA,IQUIQUE,URBANA,SALVADOR ALLENDE GOSSENS,GOMEZ CARREÃ‘O,NULL,-20.232546,-70.135826,1,2019/06/20 00:00:00+00,1101,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,10:00:00
-70.134712,-20.232594,1099,2019,1218156,1,REGION TARAPACA,IQUIQUE,URBANA,GOMEZ CARREÃ‘O,TRECE OTE,NULL,-20.232594,-70.134712,1,2019/08/14 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,2,NUBLADO,0,0,0,1,07:00:00
-70.151413,-20.215885,1100,2019,1199799,1,REGION TARAPACA,IQUIQUE,URBANA,PATRICIO LYNCH,GOROSTIAGA,NULL,-20.215885,-70.151413,1,2019/05/20 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:30:00
-70.148766,-20.217199,1101,2019,1232257,1,REGION TARAPACA,IQUIQUE,URBANA,VIVAR,GOROSTIAGA,NULL,-20.217199,-70.148766,1,2019/10/01 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,16:55:00
-70.140572,-20.228764,1102,2019,1199775,1,REGION TARAPACA,IQUIQUE,URBANA,HERNAN FUENZALIDA,HEROES DE LA CONCEPCION,NULL,-20.228764,-70.140572,1,2019/05/18 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,12,CRUCE CON SEMAFORO APAGADO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,17:40:00
-70.140572,-20.228764,1103,2019,1213467,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,HERNAN FUENZALIDA,NULL,-20.228764,-70.140572,1,2019/07/20 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,12,FALLAS MECANICAS,1,FALLAS MECANICAS FRENOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,11:00:00
-70.141876,-20.228706,1104,2019,1183201,1,REGION TARAPACA,IQUIQUE,URBANA,HERNAN FUENZALIDA,OSCAR BONILLA,NULL,-20.228706,-70.141876,1,2019/04/01 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,12:05:00
-70.141876,-20.228706,1105,2019,1232295,1,REGION TARAPACA,IQUIQUE,URBANA,HERNAN FUENZALIDA,OSCAR BONILLA,NULL,-20.228706,-70.141876,1,2019/10/01 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:00:00
-70.141876,-20.228706,1106,2019,1171275,1,REGION TARAPACA,IQUIQUE,URBANA,OSCAR BONILLA,HERNAN FUENZALIDA,NULL,-20.228706,-70.141876,1,2019/02/23 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,17:00:00
-70.135506,-20.229031,1107,2019,1202622,1,REGION TARAPACA,IQUIQUE,URBANA,SALVADOR ALLENDE GOSSENS,HERNAN FUENZALIDA,NULL,-20.229031,-70.135506,1,2019/06/01 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,22:40:00
-70.1427,-20.228659,1108,2019,1170460,1,REGION TARAPACA,IQUIQUE,URBANA,HERNAN FUENZALIDA,VEINTIUNO DE MAYO,NULL,-20.228659,-70.1427,1,2019/02/19 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,1,TRAMO DE VIA RECTA,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,07:15:00
-70.1427,-20.228659,1109,2019,1249404,1,REGION TARAPACA,IQUIQUE,URBANA,HERNAN FUENZALIDA,VEINTIUNO DE MAYO,NULL,-20.228659,-70.1427,1,2019/12/04 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,11:30:00
-70.1427,-20.228659,1110,2019,1171040,1,REGION TARAPACA,IQUIQUE,URBANA,VEINTIUNO DE MAYO,HERNAN FUENZALIDA,NULL,-20.228659,-70.1427,1,2019/02/21 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:07:00
-70.13236794,-20.22918447,1111,2019,1246131,1,REGION TARAPACA,IQUIQUE,URBANA,HERNAN FUENZALIDA,WILLIAMS TAYLOR,NULL,-20.268253,-70.103951,1,2019/12/06 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:40:00
-70.139641,-20.22279,1112,2019,1208929,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,JOSE JOAQUIN PEREZ,NULL,-20.22279,-70.139641,1,2019/06/24 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:52:00
-70.142189,-20.233635,1113,2019,1179178,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,LAS ACHIRAS,NULL,-20.233635,-70.142189,1,2019/03/23 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,04:00:00
-70.143097,-20.236118,1114,2019,1201811,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,LAS ROSAS,NULL,-20.236118,-70.143097,1,2019/06/02 00:00:00+00,1101,53,CHOQUE POSTERIOR,40,CHOQUE,1,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,14:30:00
-70.143097,-20.236118,1115,2019,1241309,1,REGION TARAPACA,IQUIQUE,URBANA,LAS ROSAS,HEROES DE LA CONCEPCION,NULL,-20.236118,-70.143097,1,2019/11/16 00:00:00+00,1101,52,CHOQUE LATERAL,40,CHOQUE,1,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,18:50:00
-70.143097,-20.236118,1116,2019,1246156,1,REGION TARAPACA,IQUIQUE,URBANA,LAS ROSAS,HEROES DE LA CONCEPCION,NULL,-20.236118,-70.143097,1,2019/12/07 00:00:00+00,1101,53,CHOQUE POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:00:00
-70.143097,-20.236118,1117,2019,1207043,1,REGION TARAPACA,IQUIQUE,URBANA,LAS ROSAS,HEROES DE LA CONCEPCION,NULL,-20.236118,-70.143097,1,2019/06/18 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,19:00:00
-70.139816,-20.225643,1118,2019,1199797,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,LIBERTAD,NULL,-20.225643,-70.139816,1,2019/05/20 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,08:10:00
-70.139816,-20.225643,1119,2019,1208570,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,LIBERTAD,NULL,-20.225643,-70.139816,1,2019/06/21 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:15:00
-70.142616,-20.23477,1120,2019,1227939,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,LOS LILENES,NULL,-20.23477,-70.142616,1,2019/09/23 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:15:00
-70.139397,-20.219942,1121,2019,1178590,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,MANUEL BULNES,NULL,-20.219942,-70.139397,1,2019/03/19 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:00:00
-70.139717,-20.223742,1122,2019,1217590,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,MANUEL RODRIGUEZ,NULL,-20.223742,-70.139717,1,2019/08/08 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,14:42:00
-70.139496,-20.221037,1123,2019,1207494,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,ORELLA,NULL,-20.221037,-70.139496,1,2019/06/19 00:00:00+00,1101,31,COLISION FRONTAL,30,COLISION,1,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:30:00
-70.139328,-20.220915,1124,2019,1168414,1,REGION TARAPACA,IQUIQUE,URBANA,ORELLA,HEROES DE LA CONCEPCION,NULL,-20.220915,-70.139328,1,2019/02/06 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,09:40:00
-70.139328,-20.220915,1125,2019,1174858,1,REGION TARAPACA,IQUIQUE,URBANA,ORELLA,HEROES DE LA CONCEPCION,NULL,-20.220915,-70.139328,1,2019/03/07 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,19:40:00
-70.139328,-20.220915,1126,2019,1181136,1,REGION TARAPACA,IQUIQUE,URBANA,ORELLA,HEROES DE LA CONCEPCION,NULL,-20.220915,-70.139328,1,2019/03/31 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,21:15:00
-70.138771,-20.213564,1127,2019,1211520,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,PILOTO PARDO,NULL,-20.213564,-70.138771,1,2019/07/12 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,14:00:00
-70.138771,-20.213564,1128,2019,1214940,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,PILOTO PARDO,NULL,-20.213564,-70.138771,1,2019/07/26 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:50:00
-70.138824,-20.213358,1129,2019,1209901,1,REGION TARAPACA,IQUIQUE,URBANA,PILOTO PARDO,HEROES DE LA CONCEPCION,NULL,-20.213358,-70.138824,1,2019/07/11 00:00:00+00,1101,30,COLISION,30,COLISION,1,15,CRUCE CON SEÑAL CEDA EL PASO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:30:00
-70.139038,-20.21648,1130,2019,1174816,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,SARGENTO ALDEA,NULL,-20.21648,-70.139038,1,2019/03/06 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:30:00
-70.139038,-20.21648,1131,2019,1256740,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,SARGENTO ALDEA,NULL,-20.21648,-70.139038,1,2019/12/19 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,14:30:00
-70.138855,-20.213627,1132,2019,1171919,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,SERRANO,NULL,-20.213627,-70.138855,1,2019/02/26 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:45:00
-70.138855,-20.213627,1133,2019,1215389,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,SERRANO,NULL,-20.213627,-70.138855,1,2019/08/03 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,19:20:00
-70.138855,-20.213627,1134,2019,1241648,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,SERRANO,NULL,-20.213627,-70.138855,1,2019/11/10 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,15:50:00
-70.138405,-20.211063,1135,2019,1242979,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,SOTOMAYOR,NULL,-20.211063,-70.138405,1,2019/11/22 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,21:24:00
-70.138405,-20.211063,1136,2019,1200874,1,REGION TARAPACA,IQUIQUE,URBANA,SOTOMAYOR,HEROES DE LA CONCEPCION,NULL,-20.211063,-70.138405,1,2019/05/31 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,08:20:00
-70.138405,-20.211063,1137,2019,1247432,1,REGION TARAPACA,IQUIQUE,URBANA,SOTOMAYOR,HEROES DE LA CONCEPCION,NULL,-20.211063,-70.138405,1,2019/11/27 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,19:30:00
-70.144112,-20.238243,1138,2019,1171959,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,TADEO HAENKE,NULL,-20.238243,-70.144112,1,2019/02/26 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,13:14:00
-70.144112,-20.238243,1139,2019,1215377,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,TADEO HAENKE,NULL,-20.238243,-70.144112,1,2019/08/02 00:00:00+00,1101,31,COLISION FRONTAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:10:00
-70.144112,-20.238243,1140,2019,1240435,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION,TADEO HAENKE,NULL,-20.238243,-70.144112,1,2019/11/13 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,51,PEATON PERMANECE SOBRE LA CALZADA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,19:55:00
-70.1441106,-20.238243,1141,2019,1201810,1,REGION TARAPACA,IQUIQUE,URBANA,TADEO HAENKE,HEROES DE LA CONCEPCION,NULL,-20.238243,-70.1441106,1,2019/06/02 00:00:00+00,1101,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:40:00
-70.1441106,-20.238243,1142,2019,1235194,1,REGION TARAPACA,IQUIQUE,URBANA,TADEO HAENKE,HEROES DE LA CONCEPCION,NULL,-20.238243,-70.1441106,1,2019/10/23 00:00:00+00,1101,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,3,20:30:00
-70.1441106,-20.238243,1143,2019,1240440,1,REGION TARAPACA,IQUIQUE,URBANA,TADEO HAENKE,HEROES DE LA CONCEPCION,NULL,-20.238243,-70.1441106,1,2019/11/14 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,2,2,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,15:05:00
-70.1441106,-20.238243,1144,2019,1167827,1,REGION TARAPACA,IQUIQUE,URBANA,TADEO HAENKE,HEROES DE LA CONCEPCION,NULL,-20.238243,-70.1441106,1,2019/02/01 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:45:00
