X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-7808213.87991296,-2299544.45921321,46,-70.142379,-20.223652,1411918,2022,1,2022/01/10 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,69,CHOQUE POSTERIOR/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL RODRIGUEZ,0,21 DE MAYO,21 DE MAYO - MANUEL RODRIGUEZ,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,23:20:00
-7807633.42669211,-2299794.71760035,47,-70.137164,-20.225761,1411927,2022,1,2022/01/10 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,GENARO GALLO,0,LIBERTAD,GENARO GALLO - LIBERTAD,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:42:00
-7808399.63874724,-2298381.34500795,48,-70.144047,-20.213847,1411955,2022,1,2022/01/10 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,ARTURO FERNANDEZ,0,SERRANO,ARTURO FERNANDEZ - SERRANO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,19:30:00
-7806583.65049808,-2304151.79835411,49,-70.127734,-20.262484,1412052,2022,1,2022/01/11 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,AMADOR NEGME,0,0,- AMADOR NEGME,2238,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,2,23:40:00
-7805285.50938815,-2303164.26526296,50,-70.116073,-20.254161,1412248,2022,1,2022/01/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SEGUNDO ACCESO,0,CIRCUNVALACION SUR,CIRCUNVALACION SUR - SEGUNDO ACCESO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:30:00
-7808690.37186135,-2301434.10967568,51,-70.146659,-20.23958,1412449,2022,1,2022/01/12 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,24,ROTONDA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,ARTURO PRAT,0,CAPITAN ROBERTO PEREZ,ARTURO PRAT - CAPITAN ROBERTO PEREZ,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:25:00
-7806361.76848904,-2302580.18803733,52,-70.125741,-20.249239,1412784,2022,1,2022/01/12 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,NICOLAS PALACIO,0,TAMARUGAL,NICOLAS PALACIO - TAMARUGAL,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,20:15:00
-7808705.32206896,-2300901.42355177,53,-70.146793,-20.23509,1412939,2022,1,2022/01/14 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,24,ROTONDA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,ARTURO PRAT,0,TADEO HAENKE,ARTURO PRAT - TADEO HAENKE,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:30:00
-7807477.69072449,-2300504.77233301,54,-70.135765,-20.231746,1413031,2022,1,2022/01/15 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,SALVADOR ALLENDE,0,PASTOR LORENZO PEREZ,PASTOR LORENZO PEREZ - SALVADOR ALLENDE,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,22:30:00
-7806562.45526704,-2302468.2988707,55,-70.127544,-20.248296,1413064,2022,1,2022/01/14 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CHUNCHOS,0,0,- LOS CHUNCHOS,3176,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:00:00
-7807892.9235571,-2299234.27164888,56,-70.139495,-20.221037,1413068,2022,1,2022/01/14 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,HEROES DE LA CONCEPCION,0,ORELLA,HEROES DE LA CONCEPCION - ORELLA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,20:55:00
-7807359.25791824,-2298835.92429507,57,-70.134702,-20.217679,1413071,2022,1,2022/01/15 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SALVADOR ALLENDE,0,ALMIRANTE LATORRE,ALMIRANTE LATORRE - SALVADOR ALLENDE,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,22:00:00
-7808471.54000635,-2299999.85015207,58,-70.144693,-20.22749,1413079,2022,1,2022/01/16 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,ARTURO FERNANDEZ,0,TOMAS BONILLA,ARTURO FERNANDEZ - TOMAS BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:00:00
-7809383.56946247,-2298726.62020508,59,-70.152886,-20.216758,1413089,2022,1,2022/01/16 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ANIBAL PINTO,0,TARAPACA,ANIBAL PINTO - TARAPACA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,19:00:00
-7808882.13081619,-2298024.45117128,60,-70.148382,-20.210839,1413118,2022,1,2022/01/17 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VIVAR,0,SOTOMAYOR,SOTOMAYOR - VIVAR,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,09:20:00
-7808645.00916885,-2298367.28786763,61,-70.146252,-20.213729,1413674,2022,1,2022/01/18 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,SERRANO,0,AMUNATEGUI,AMUNATEGUI - SERRANO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,3,0,15:30:00
-7808638.01830483,-2299994.51152804,62,-70.146189,-20.227445,1413893,2022,1,2022/01/19 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JUAN MARTINEZ,0,TOMAS BONILLA,JUAN MARTINEZ - TOMAS BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:00:00
-7809430.74666267,-2299174.11387347,63,-70.15331,-20.22053,1413908,2022,1,2022/01/19 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ANIBAL PINTO,0,0,- ANIBAL PINTO,1303,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:30:00
-7806643.68509947,-2300764.85535942,64,-70.128273,-20.233939,1414105,2022,1,2022/01/20 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,LA TIRANA,0,ESCAPIÑA,ESCAPIÑA - LA TIRANA,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,1,1,0,1,1,08:45:00
-7804028.27819108,-2305331.66510658,65,-70.104779,-20.272427,1414432,2022,1,2022/01/13 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,91,VIRAJES INDEBIDOS,1,IMPRUDENCIA DEL CONDUCTOR,0,SANTA ROSA,0,TAMARUGOS,SANTA ROSA - TAMARUGOS,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:30:00
-7802098.36557504,-2304703.47012963,66,-70.087442,-20.267133,1414433,2022,1,2022/01/13 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,CALETERA A-16,0,LOS CONDORES,CALETERA A-16 - LOS CONDORES,0,0,0,0,3,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:40:00
-7804009.82141951,-2303825.51405138,67,-70.104613,-20.259734,1414439,2022,1,2022/01/14 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,CALLE UNO,0,PASAJE SEIS,CALLE UNO - PASAJE SEIS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,17:45:00
-7803499.0764638,-2305294.36702585,68,-70.100025,-20.272112,1414444,2022,1,2022/01/16 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,93,CONDUCIR VEHICULO EN RETROCESO,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,CERRO ESMERALDA,CERRO ESMERALDA - COSTANERA,0,0,0,0,1,1,2,BIDIRECCIONAL,6,TIERRA,2,REGULAR,0,0,1,DESPEJADO,0,0,0,0,2,16:30:00
-7801213.59826222,-2305734.63872218,69,-70.079494,-20.275822,1414454,2022,1,2022/01/16 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,AVENIDA C,0,TALCAHUANO,AVENIDA C - TALCAHUANO,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,04:45:00
-7807016.86142846,-2300243.79132776,70,-70.131626,-20.229547,1414555,2022,1,2022/01/20 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,PROGRESO,0,0,- PROGRESO,2151,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:00:00
-7807074.11304257,-2302728.63504174,71,-70.13214,-20.25049,1414650,2022,1,2022/01/20 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,99,OTRO TIPO,99,OTRO TIPO,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,SALVADOR ALLENDE,0,0,- SALVADOR ALLENDE,3278,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,4,09:00:00
-7806638.14138883,-2300719.0125234,72,-70.128224,-20.233552,1414730,2022,1,2022/01/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LA TIRANA,0,PROGRESO,LA TIRANA - PROGRESO,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,1,1,10:00:00
-7803825.09785648,-2307130.22720311,73,-70.102954,-20.287582,1414812,2022,1,2022/01/17 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,DETECTIVE JOSE CUBILLOS RIVERA,0,CHINA,CHINA - DETECTIVE JOSE CUBILLOS RIVERA,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:40:00
-7807995.54899567,-2301944.92050711,74,-70.140417,-20.243885,1414905,2022,1,2022/01/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,ARTURO PRAT,0,TERESA WILMS MONTT,ARTURO PRAT - TERESA WILMS MONTT,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,11:30:00
-7806451.83708904,-2302376.23702127,75,-70.12655,-20.24752,1414923,2022,1,2022/01/04 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,65,CHOQUE LADO/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,TAMARUGAL,0,0,- TAMARUGAL,3159,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,18:50:00
-7807051.84914441,-2298267.79683535,76,-70.13194,-20.21289,1415009,2022,1,2022/01/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,SOTOMAYOR,0,0,- SOTOMAYOR,2264,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:45:00
-7809125.72012594,-2299504.84763745,77,-70.15057,-20.223318,1415041,2022,1,2022/01/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL RODRIGUEZ,0,OBISPO LABBE,MANUEL RODRIGUEZ - OBISPO LABBE,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:00:00
-7806465.74089344,-2305639.15464544,78,-70.126675,-20.275018,1415070,2022,1,2022/01/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,69,CHOQUE POSTERIOR/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LA TIRANA,0,PROYECTADA,LA TIRANA - PROYECTADA,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:00:00
-7806675.55586968,-2308104.30020916,79,-70.12856,-20.295789,1415079,2022,1,2022/01/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,CIRCUNVALACION,ARTURO PRAT - CIRCUNVALACION,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:25:00
-7807899.80310163,-2299177.70838698,80,-70.139557,-20.22056,1415085,2022,1,2022/01/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,HEROES DE LA CONCEPCION,0,0,- HEROES DE LA CONCEPCION,1259,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:40:00
-7807882.24801794,-2299104.3472334,81,-70.1394,-20.219942,1415093,2022,1,2022/01/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,HEROES DE LA CONCEPCION,0,MANUEL BULNES,HEROES DE LA CONCEPCION - MANUEL BULNES,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,23:20:00
-7803827.82518401,-2307041.16841822,82,-70.102978,-20.286831,1415132,2022,1,2022/01/21 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,31,COLISION FRONTAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,CALETERA A-16,0,LAS AMERICAS,CALETERA A-16 - LAS AMERICAS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:20:00
-7802698.98988762,-2302793.76415445,83,-70.092838,-20.251039,1415136,2022,1,2022/01/17 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,51,PEATON PERMANECE SOBRE LA CALZADA,2,IMPRUDENCIA DEL PEATON,0,CALETERA A-616,0,EL BORO,CALETERA A-616 - EL BORO,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,2,HUMEDO,1,DESPEJADO,0,0,0,1,1,15:00:00
-7804505.13749379,-2308505.79158227,84,-70.109062,-20.299172,1415152,2022,1,2022/01/23 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,ADELANTAMIENTO SOBREPASANDO LINEA CONTINUA,1,IMPRUDENCIA DEL CONDUCTOR,0,ALTOS DEL SUR,0,0,- ALTOS DEL SUR,4539,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,15:10:00
-7803744.4246215,-2306790.28938577,85,-70.102229,-20.284717,1415160,2022,1,2022/01/24 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,SANTA MARIA,0,LAS AMERICAS,LAS AMERICAS - SANTA MARIA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,02:00:00
-7807644.73675238,-2299118.03718074,86,-70.137266,-20.220057,1415172,2022,1,2022/01/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL BULNES,0,ARTURO PEREZ CANTO,ARTURO PEREZ CANTO - MANUEL BULNES,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,09:15:00
-7807242.17207782,-2302840.53765452,87,-70.13365,-20.251433,1415180,2022,1,2022/01/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,21,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,4,ALCOHOL EN CONDUCTOR,0,FRANCISCO VERGARA,0,0,- FRANCISCO VERGARA,3278,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,06:45:00
-7807966.59479611,-2302176.4291506,88,-70.140157,-20.245836,1415182,2022,1,2022/01/24 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,SAGASCA,ARTURO PRAT - SAGASCA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:30:00
-7808656.85356267,-2298518.28702616,89,-70.146358,-20.215002,1415192,2022,1,2022/01/24 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,AMUNATEGUI,0,THOMPSON,AMUNATEGUI - THOMPSON,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:30:00
-7807430.91427446,-2299129.54433671,90,-70.135345,-20.220154,1415214,2022,1,2022/01/24 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,MANUEL BULNES,0,SALVADOR ALLENDE,MANUEL BULNES - SALVADOR ALLENDE,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:30:00
