X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,IdAccident,Fecha,TipoAccdte,Tipo_Accdt,Tipo__CONA,Zona,Causa,Causa__CON,Calzada,TipoCalzad,EstadoCalz,CondicionC,Estado_Adm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora
-70.1423787,-20.2236518,27,1,REGION TARAPACA,1101,IQUIQUE,21 DE MAYO,MANUEL RODRIGUEZ,0,"Manuel Rodríguez & Veintiuno de Mayo, Iquique, Tarapacá, Chile",-20.2236518,-70.1423787,1,GEOMETRIC_CENTER,2018,1101169,2018/05/20 00:00:00+00,53,CHOQUE POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,07:30:00
-70.1467191,-20.2195518,28,1,REGION TARAPACA,1101,IQUIQUE,MANUEL BULNES,AMUNATEGUI,0,"Amunátegui & Manuel Bulnes, Iquique, Tarapacá, Chile",-20.2195518,-70.1467191,1,GEOMETRIC_CENTER,2018,1101180,2018/05/20 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,20:30:00
-70.136419,-20.2289833,29,1,REGION TARAPACA,1101,IQUIQUE,GALVARINO,HERNAN FUENZALIDA,0,"Hernán Fuenzalida & Galvarino, Iquique, Tarapacá, Chile",-20.2289833,-70.136419,1,GEOMETRIC_CENTER,2018,1101194,2018/05/21 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,11:30:00
-70.1039479,-20.2897322,30,1,REGION TARAPACA,1107,ALTO HOSPICIO,LAS AMERICAS,FRANCIA,0,"C. Francia & Av. las Américas, Alto Hospicio, Tarapacá, Chile",-20.2897322,-70.1039479,1,GEOMETRIC_CENTER,2018,1101452,2018/05/18 00:00:00+00,30,COLISION,COLISION,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,0,15:30:00
-70.1234944,-20.2651417,31,1,REGION TARAPACA,1101,IQUIQUE,LOS CHUNCHOS, ,3961,"Los Chunchos 3961, Iquique, Tarapacá, Chile",-20.2651417,-70.1234944,1,ROOFTOP,2018,1101963,2018/05/23 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,15:55:00
-70.1432808,-20.2128747,32,1,REGION TARAPACA,1101,IQUIQUE,SAN MARTIN,ERRAZURIZ,0,"Presidente Errázuriz & San Martín, Iquique, Tarapacá, Chile",-20.2128747,-70.1432808,1,GEOMETRIC_CENTER,2018,1102007,2018/05/24 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,13:29:00
-70.1431401,-20.2399771,33,1,REGION TARAPACA,1101,IQUIQUE,PEDRO AGUIRRE CERDA,AVDA. AEROPUERTO,0,"Aeropuerto & Pedro Aguirre Cerda, Iquique, Tarapacá, Chile",-20.2399771,-70.1431401,1,GEOMETRIC_CENTER,2018,1102029,2018/05/24 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,19:40:00
-70.1378486,-20.2277897,34,1,REGION TARAPACA,1101,IQUIQUE,TOMAS BONILLA,LINCOYAN,0,"Tomás Bonilla B. & Lincoyán, Iquique, Tarapacá, Chile",-20.2277897,-70.1378486,1,GEOMETRIC_CENTER,2018,1102044,2018/05/16 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1,07:45:00
-70.1513327,-20.2121701,35,1,REGION TARAPACA,1101,IQUIQUE,BOLIVAR,PATRICIO LYNCH,0,"Bolívar & Patricio Lynch, Iquique, Tarapacá, Chile",-20.2121701,-70.1513327,1,GEOMETRIC_CENTER,2018,1102232,2018/05/25 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,14:40:00
-70.1441964,-20.2152135,36,1,REGION TARAPACA,1101,IQUIQUE,THOMPSON,ARTURO FERNANDEZ,0,"Arturo Fernández & Thomson, Iquique, Tarapacá, Chile",-20.2152135,-70.1441964,1,GEOMETRIC_CENTER,2018,1102233,2018/05/25 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,15:00:00
-70.1306229,-20.2624201,37,1,REGION TARAPACA,1101,IQUIQUE,COSTANERA, ,13,"Costanera, Iquique, Tarapacá, Chile",-20.2624201,-70.1306229,1,GEOMETRIC_CENTER,2018,1102234,2018/05/25 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,19:40:00
-70.1435283,-20.2161356,38,1,REGION TARAPACA,1101,IQUIQUE,ERRAZURIZ,SARGENTO ALDEA,0,"Pdte. Errázuriz & Sgto. Aldea, Iquique, Tarapacá, Chile",-20.2161356,-70.1435283,1,GEOMETRIC_CENTER,2018,1102284,2018/05/26 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,03:05:00
-70.1262557,-20.2518105,39,1,REGION TARAPACA,1101,IQUIQUE,RAMON PEREZ OPAZO,LOS CHUNCHOS,0,"Los Chunchos & Avenida Ramon Perez Opazo, Iquique, Tarapacá, Chile",-20.2518105,-70.1262557,1,GEOMETRIC_CENTER,2018,1102292,2018/05/26 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,07:40:00
-70.1307633,-20.2485799,40,1,REGION TARAPACA,1101,IQUIQUE,PLAYA BLANCA,RANCAGUA,0,"Rancagua & Playa Blanca, Iquique, Tarapacá, Chile",-20.2485799,-70.1307633,1,GEOMETRIC_CENTER,2018,1102299,2018/05/26 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,2,18:10:00
-70.1411928,-20.2172503,41,1,REGION TARAPACA,1101,IQUIQUE,LATORRE,12 DE FEBRERO,0,"12 de Febrero & Almirante Latorre, Iquique, Tarapacá, Chile",-20.2172503,-70.1411928,1,GEOMETRIC_CENTER,2018,1102324,2018/05/27 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,3,2,22:50:00
-70.1495858,-20.2181521,42,1,REGION TARAPACA,1101,IQUIQUE,RAMIREZ, ,1079,"Eleuterio Ramirez 1079, Iquique, Tarapacá, Chile",-20.2181521,-70.1495858,1,ROOFTOP,2018,1102361,2018/05/27 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,07:42:00
-70.1441106,-20.238243,43,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,TADEO HAENKE,0,"Av. Tadeo Haenke & Av. Héroes de la Concepción, Iquique, Tarapacá, Chile",-20.238243,-70.1441106,1,GEOMETRIC_CENTER,2018,1102375,2018/05/27 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,1,1,10:30:00
-70.1329638,-20.2291637,44,1,REGION TARAPACA,1101,IQUIQUE,ORLANDO LABONDA,HERNAN FUENZALIDA,0,"Orlando Labonda & Hernán Fuenzalida, Iquique, Tarapacá, Chile",-20.2291637,-70.1329638,1,GEOMETRIC_CENTER,2018,1102424,2018/05/27 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,12:00:00
-70.1058554,-20.2734785,45,1,REGION TARAPACA,1107,ALTO HOSPICIO,TILIVICHE,LA PAMPA,0,"Avenida la Pampa & Tiliviche, Alto Hospicio, Tarapacá, Chile",-20.2734785,-70.1058554,1,GEOMETRIC_CENTER,2018,1102751,2018/05/21 00:00:00+00,30,COLISION,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,17:30:00
-70.1409449,-20.2441837,46,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,LUIS EMILIO RECABARREN,0,"Av. Arturo Prat Chacón 2120, Iquique, Tarapacá, Chile",-20.2441837,-70.1409449,1,ROOFTOP,2018,1102764,2018/05/28 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,2,16:15:00
-70.1063884,-20.2709329,47,1,REGION TARAPACA,1107,ALTO HOSPICIO,LOS CÓNDORES,SARA,0,"Sara & Avenida Los Cóndores, Alto Hospicio, Tarapacá, Chile",-20.2709329,-70.1063884,1,GEOMETRIC_CENTER,2018,1102787,2018/05/23 00:00:00+00,30,COLISION,COLISION,URBANO,"CONDUCCION, CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION",IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,12:50:00
-70.0951687,-20.2796676,48,1,REGION TARAPACA,1107,ALTO HOSPICIO,SANTA ROSA DE ALTO MOLLE, ,4211,"Calle Sta. Rosa 4211, Alto Hospicio, Tarapacá, Chile",-20.2796676,-70.0951687,1,RANGE_INTERPOLATED,2018,1102794,2018/05/23 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,13:30:00
-70.1254437,-20.2600254,49,1,REGION TARAPACA,1101,IQUIQUE,PADRE HURTADO,PLAYA CHAUCA,0,"Pasaje Playa Chauca & Padre Hurtado, Iquique, Tarapacá, Chile",-20.2600254,-70.1254437,1,GEOMETRIC_CENTER,2018,1103317,2018/05/28 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,02:00:00
-70.1805181,-20.5364084,50,1,REGION TARAPACA,1101,IQUIQUE,AEROPUERTO,LOS LILENES,0,"Aeropuerto Internacional General Diego Aracena Aguilar - 1, Iquique, Tarapacá, Chile",-20.5364084,-70.1805181,1,GEOMETRIC_CENTER,2018,1103362,2018/05/29 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,15:30:00
-70.1464884,-20.2155092,51,1,REGION TARAPACA,1101,IQUIQUE,AMUNATEGUI, ,753,"Amunátegui 753, Iquique, Tarapacá, Chile",-20.2155092,-70.1464884,1,ROOFTOP,2018,1107012,2018/06/10 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,1,07:18:00
-70.0941636,-20.2607342,52,1,REGION TARAPACA,1107,ALTO HOSPICIO,LOS ALAMOS,PARQUE ORIENTE,0,"Av. los Alamos & Av. Parque Ote., Alto Hospicio, Tarapacá, Chile",-20.2607342,-70.0941636,1,GEOMETRIC_CENTER,2018,1066162,2018/01/01 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,2,15:10:00
-70.0441605,-20.2862298,53,1,REGION TARAPACA,1107,ALTO HOSPICIO,SANTA ROSA,PAMPA UNION,0,"Alto Hospicio, Tarapacá, Chile",-20.2862298,-70.0441605,1,GEOMETRIC_CENTER,2018,1066172,2018/01/05 00:00:00+00,30,COLISION,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,1,17:30:00
-70.0805248,-20.277224,54,1,REGION TARAPACA,1107,ALTO HOSPICIO,ANTOFAGASTA,VALPARAISO,0,"Av. Antofagasta & Av. Valparaiso, Alto Hospicio, Tarapacá, Chile",-20.277224,-70.0805248,1,GEOMETRIC_CENTER,2018,1103857,2018/05/27 00:00:00+00,30,COLISION,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,0,12:30:00
-70.1036395,-20.2672378,55,1,REGION TARAPACA,1107,ALTO HOSPICIO,LOS ALAMOS,LOS TUMBOS,0,"Los Tumbos & Avenida los Alamos, Alto Hospicio, Tarapacá, Chile",-20.2672378,-70.1036395,1,GEOMETRIC_CENTER,2018,1103864,2018/05/27 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,17:50:00
-70.0942196,-20.2754099,56,1,REGION TARAPACA,1107,ALTO HOSPICIO,SANTA PAULA, ,3950,"Sta. Paula 3950, Alto Hospicio, Tarapacá, Chile",-20.2754099,-70.0942196,1,ROOFTOP,2018,1103887,2018/05/28 00:00:00+00,30,COLISION,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,09:00:00
-70.1361812,-20.2201278,57,1,REGION TARAPACA,1101,IQUIQUE,GENARO GALLO,MANUEL BULNES,0,"Manuel Bulnes & Genaro Gallo, Iquique, Tarapacá, Chile",-20.2201278,-70.1361812,1,GEOMETRIC_CENTER,2018,1103996,2018/05/30 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,19:20:00
-70.1039826,-20.2753585,58,1,REGION TARAPACA,1107,ALTO HOSPICIO,SAN DONATO,CALLE UNO,0,"Calle 1 & San Donato, Alto Hospicio, Tarapacá, Chile",-20.2753585,-70.1039826,1,GEOMETRIC_CENTER,2018,1104155,2018/05/30 00:00:00+00,53,CHOQUE POSTERIOR,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,1,08:20:00
-70.1275076,-20.2643486,59,1,REGION TARAPACA,1101,IQUIQUE,FRANCISCO BILBAO,NUEVA CUATRO,0,"Avenida Francisco Bilbao & Nueva Cuatro, Iquique, Tarapacá, Chile",-20.2643486,-70.1275076,1,GEOMETRIC_CENTER,2018,1104160,2018/05/31 00:00:00+00,67,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,12:00:00
-70.130789,-20.2625059,60,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,PADRE HURTADO,0,"Avenida Arturo Prat Chacón & Padre Hurtado, Iquique, Tarapacá, Chile",-20.2625059,-70.130789,1,GEOMETRIC_CENTER,2018,1104172,2018/05/31 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"CONDUCCION, CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION",IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,10:45:00
-70.1369628,-20.2289498,61,1,REGION TARAPACA,1101,IQUIQUE,COLO COLO,HERNAN FUENZALIDA,0,"Colo Colo & Hernán Fuenzalida, Iquique, Tarapacá, Chile",-20.2289498,-70.1369628,1,GEOMETRIC_CENTER,2018,1104185,2018/05/31 00:00:00+00,31,COLISION FRONTAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,15:30:00
-70.1381753,-20.2367218,62,1,REGION TARAPACA,1101,IQUIQUE,LAS MAGNOLIAS,LAS NEVADAS,0,"Las Nevadas & Las Magnolias, Iquique, Tarapacá, Chile",-20.2367218,-70.1381753,1,GEOMETRIC_CENTER,2018,1104201,2018/05/31 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,08:34:00
-70.1445818,-20.2086726,63,1,REGION TARAPACA,1101,IQUIQUE,DESIDERIO GARCIA, ,144,"Desiderio García, Iquique, Tarapacá, Chile",-20.2086726,-70.1445818,1,GEOMETRIC_CENTER,2018,1108237,2018/06/16 00:00:00+00,50,CHOQUE,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,08:30:00
-70.1306589,-20.2298502,64,1,REGION TARAPACA,1101,IQUIQUE,PROGRESO,MEJILLONES,0,"Mejillones & Progreso, Iquique, Tarapacá, Chile",-20.2298502,-70.1306589,1,GEOMETRIC_CENTER,2018,1104666,2018/06/01 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,"PEATON, EBRIEDAD DEL",ALCOHOL EN PEATON,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,0,21:40:00
-70.1285202,-20.2722984,65,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA,CALLE DOS,0,"Av. Cinco 4300, Iquique, Tarapacá, Chile",-20.2722984,-70.1285202,1,ROOFTOP,2018,1104671,2018/06/01 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,14:00:00
-70.1356692,-20.2307033,66,1,REGION TARAPACA,1101,IQUIQUE,RAMIREZ, ,1067,"Iquique, Tarapacá, Chile",-20.2307033,-70.1356692,1,APPROXIMATE,2018,1104676,2018/06/01 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,16:00:00
-70.1344354,-20.22909,67,1,REGION TARAPACA,1101,IQUIQUE,HERNAN FUENZALIDA,13 ORIENTE,0,"Trece Oriente & Hernán Fuenzalida, Iquique, Tarapacá, Chile",-20.22909,-70.1344354,1,GEOMETRIC_CENTER,2018,1104685,2018/06/01 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,17:55:00
-70.1355547,-20.22796,68,1,REGION TARAPACA,1101,IQUIQUE,PEDRO PRADO, ,2001,"Av. Salvador Allende Gossens 2001, Iquique, Tarapacá, Chile",-20.22796,-70.1355547,1,ROOFTOP,2018,1104703,2018/06/01 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,2,22:00:00
-70.1028797,-20.268833,69,1,REGION TARAPACA,1107,ALTO HOSPICIO,LOS KIWIS,LOS TAMARUGOS,0,"Los Kiwis & Los Tamarugos, Alto Hospicio, Tarapacá, Chile",-20.268833,-70.1028797,1,GEOMETRIC_CENTER,2018,1066187,2018/01/06 00:00:00+00,31,COLISION FRONTAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,2,20:20:00
-70.1453448,-20.2187327,70,1,REGION TARAPACA,1101,IQUIQUE,OHIGGINS,JUAN MARTINEZ,0,"Juan Martínez & Bernardo OHiggins, Iquique, Tarapacá, Chile",-20.2187327,-70.1453448,1,GEOMETRIC_CENTER,2018,1104861,2018/06/02 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,03:50:00
-70.1360525,-20.2364664,71,1,REGION TARAPACA,1101,IQUIQUE,PEDRO GAMBONI,SALVADOR ALLENDE,0,"Pedro Gamboni & Avenida Salvador Allende Gossens, Iquique, Tarapacá, Chile",-20.2364664,-70.1360525,1,GEOMETRIC_CENTER,2018,1104870,2018/06/02 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,04:30:00
-70.122655,-20.263175,72,1,REGION TARAPACA,1101,IQUIQUE,PASAJE CHAMIZA, ,3827,"La Chamiza 3827, Iquique, Tarapacá, Chile",-20.263175,-70.122655,1,ROOFTOP,2018,1104892,2018/06/02 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,09:45:00
-70.129747,-20.2301504,73,1,REGION TARAPACA,1101,IQUIQUE,TOCOPILLA, ,2252,"Tocopilla 2252, Iquique, Tarapacá, Chile",-20.2301504,-70.129747,1,ROOFTOP,2018,1066223,2018/01/07 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,21:50:00
-70.1060096,-20.2699836,74,1,REGION TARAPACA,1107,ALTO HOSPICIO,LOS ALMENDROS,LOS ALAMOS,0,"Av. los Alamos 2931 A, Alto Hospicio, Tarapacá, Chile",-20.2699836,-70.1060096,1,ROOFTOP,2018,1105055,2018/06/03 00:00:00+00,30,COLISION,COLISION,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,2,10:35:00
-70.135743,-20.2049745,75,1,REGION TARAPACA,1101,IQUIQUE,OFICINA SALITRERA VICTORIA,SANTA CRUZ,0,"Oficina Salitrera Victoria & Santa Cruz, Iquique, Tarapacá, Chile",-20.2049745,-70.135743,1,GEOMETRIC_CENTER,2018,1105079,2018/06/02 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,12:30:00
