Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Direccion,Latitud,Longitud
25/09/2020,18:25,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,CALLE UNO,,3422,,,"ALTO HOSPICIO, CALLE UNO, 3422",-20.2572825,-70.1050428
26/09/2020,12:40,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,12 DE FEBRERO,,12,,,"IQUIQUE, 12 DE FEBRERO, 12",-20.2198336,-70.1414293
26/09/2020,16:00,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,FRANCIA,GLADYS MARIN,,,,"ALTO HOSPICIO, FRANCIA, GLADYS MARIN",-20.2686722,-70.1049169
28/09/2020,07:50,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,2,URBANO,AV. 14,,3901,,,"ALTO HOSPICIO, AV. 14, 3901",-20.2686722,-70.1049169
28/09/2020,15:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,PROGRESO,,2000,,,"IQUIQUE, PROGRESO, 2000",-20.2243231,-70.1331496
29/09/2020,14:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,BOLIVAR VIEJO,HEROES DE LA CONCEPCION,,,,"IQUIQUE, BOLIVAR VIEJO, HEROES DE LA CONCEPCION",-20.2123276,-70.1388332
29/09/2020,17:20,ALTO HOSPICIO,Colisión,Perdida control vehículo,0,0,0,3,0,URBANO,AV. TTE.MERINO,PJE. TRES,,,,"ALTO HOSPICIO, AV. TTE.MERINO, PJE. TRES",-20.2564826,-70.1062783
29/09/2020,18:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,CALETERA A-16,STA. PAULA,,,,"ALTO HOSPICIO, CALETERA A-16, STA. PAULA",-20.2740523,-70.0947959
30/09/2020,17:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,18 DE SEPTIEMBRE,ESMERALDA,,,,"IQUIQUE, 18 DE SEPTIEMBRE, ESMERALDA",-20.2120205,-70.142515
01/10/2020,11:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,AMUNATEGUI,,1454,,,"IQUIQUE, AMUNATEGUI, 1454",-20.2225978,-70.1466848
01/10/2020,11:46,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,THOMPSON,PATRICIO LYNCH,,,,"IQUIQUE, THOMPSON, PATRICIO LYNCH",-20.2147104,-70.1513996
01/10/2020,15:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,2,URBANO,HERPES DE LA CONCEPCION,RIQUELME,,,,"IQUIQUE, HERPES DE LA CONCEPCION, RIQUELME",-20.2414367,-70.1342598
01/10/2020,16:30,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,1,1,URBANO,AV. LAS PARCELAS,ANGEL PRIETO,,,,"ALTO HOSPICIO, AV. LAS PARCELAS, ANGEL PRIETO",-20.275363,-70.0908362
02/10/2020,11:40,IQUIQUE,Otros,Causas no determinadas,0,0,0,0,2,URBANO,"GALPON 11, MAZANA 30",ZOFRI,,,,"IQUIQUE, GALPON 11, MAZANA 30, ZOFRI",-20.2414367,-70.1342598
02/10/2020,15:30,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,3,URBANO,LOS PEPINOS,LOS MANZANOS,,,,"ALTO HOSPICIO, LOS PEPINOS, LOS MANZANOS",-20.2666108,-70.1006294
02/10/2020,16:52,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,AV. ARTURO PRAT,LA COSTA,,,,"IQUIQUE, AV. ARTURO PRAT, LA COSTA",-20.244478,-70.1410328
02/10/2020,20:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,3,URBANO,AV. LAS PARCELAS,RAUL ERLICH,,,,"ALTO HOSPICIO, AV. LAS PARCELAS, RAUL ERLICH",-20.2699639,-70.0939906
02/10/2020,22:40,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,1,1,URBANO,AV. GLADYS MARIN,FRANCIA,,,,"ALTO HOSPICIO, AV. GLADYS MARIN, FRANCIA",-20.2686722,-70.1049169
03/10/2020,17:15,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,1,URBANO,OHIGGINS,ROTONDA EL PAMPINO,,,,"IQUIQUE, OHIGGINS, Rotonda EL PAMPINO",-20.22088,-70.132018
03/10/2020,19:20,ALTO HOSPICIO,Volcadura,Perdida control vehículo,0,1,0,2,1,URBANO,LOS PEPINOS,R. PEREZ OPAZO,,,,"ALTO HOSPICIO, LOS PEPINOS, R. PEREZ OPAZO",-20.2686722,-70.1049169
04/10/2020,03:00,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,3,URBANO,STA. INES,,4195,,,"ALTO HOSPICIO, STA. INES, 4195",-20.2796969,-70.0905396
04/10/2020,14:10,ALTO HOSPICIO,Colisión,"Fallas mecánicas, frenos",0,0,0,2,2,URBANO,CALETERA A-16,LAS AMERICAS,,,,"ALTO HOSPICIO, CALETERA A-16, LAS AMERICAS",-20.2868313,-70.1029781
04/10/2020,15:55,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,OHIGGINS,BARROS ARANA,,,,"IQUIQUE, OHIGGINS, BARROS ARANA",-20.2186406,-70.1475157
04/10/2020,18:10,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,2,1,URBANO,AMUNATEGUI,RIQUELME,,,,"IQUIQUE, AMUNATEGUI, RIQUELME",-20.2216013,-70.146812
04/10/2020,18:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,AV. FRANCISCO BILBAO,,3412,,,"IQUIQUE, AV. FRANCISCO BILBAO, 3412",-20.2558998,-70.1335682
04/10/2020,21:20,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,LUIS JASPARD,CORDILLERA,,,,"IQUIQUE, LUIS JASPARD, CORDILLERA",-20.2106901,-70.1349905
05/10/2020,08:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV. PROYECTADA,,1607,,,"IQUIQUE, AV. PROYECTADA, 1607",-20.2746404,-70.129009
05/10/2020,10:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,1,URBANO,TTE. MERINO CORREA,LAS PARCELAS,,,,"ALTO HOSPICIO, TTE. MERINO CORREA, LAS PARCELAS",-20.2885751,-70.0840983
05/10/2020,12:00,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,LAS PARCELAS,,3274,,,"ALTO HOSPICIO, LAS PARCELAS, 3274",-20.2686722,-70.1049169
05/10/2020,20:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV. FRANCISCO BILBAO,CHIPNA,,,,"IQUIQUE, AV. FRANCISCO BILBAO, CHIPNA",-20.2617337,-70.1290955
06/10/2020,08:10,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,SAN MARTIN,COVADONGA,,,,"IQUIQUE, SAN MARTIN, COVADONGA",-20.2125699,-70.1537057
06/10/2020,09:00,ALTO HOSPICIO,Colisión,"Velocidad, no reducir cruce de calles, cumbre, curva,etc.",0,0,0,1,2,URBANO,LAS AMERICAS,CALETERA A-16,,,,"ALTO HOSPICIO, LAS AMERICAS, CALETERA A-16",-20.2671328,-70.0874421
06/10/2020,14:10,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,RICARDO LAGOS,LAS PARCELAS,,,,"ALTO HOSPICIO, RICARDO LAGOS, LAS PARCELAS",-20.2686722,-70.1049169
06/10/2020,14:10,IQUIQUE,Colisión,Causas no determinadas,0,0,0,2,1,URBANO,HEROES DE LA CONCEPCION,TOMAS BONILLA,,,,"IQUIQUE, HEROES DE LA CONCEPCION, TOMAS BONILLA",-20.2276843,-70.1402925
06/10/2020,15:35,IQUIQUE,Colisión,Otras causas,0,0,0,0,2,URBANO,av. ramon perez oparzo,av.francisco vergara,,,,"IQUIQUE, av. ramon perez oparzo, av.francisco vergara",-20.255036,-70.1327603
06/10/2020,18:00,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,2,URBANO,BULNES,GENARO GALLO,,,,"IQUIQUE, BULNES, GENARO GALLO",-20.2201278,-70.1361812
06/10/2020,19:45,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,EL MIRADOR,SANTA ISABEL,,,,"ALTO HOSPICIO, EL MIRADOR, SANTA ISABEL",-20.2763565,-70.1001686
07/10/2020,16:10,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,FRANCISCO BILBAO,PASAJE DOCTOR NOE,,,,"IQUIQUE, FRANCISCO BILBAO, PASAJE DOCTOR NOE",-20.2631993,-70.1281475
07/10/2020,17:30,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,CALETERA RUTA A-16,TTE.MERINO CORREA,,,,"ALTO HOSPICIO, CALETERA RUTA A-16, TTE.MERINO CORREA",-20.2686722,-70.1049169
08/10/2020,15:45,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV. HEROES DE LA CONCEPCION,,2770,,,"IQUIQUE, AV. HEROES DE LA CONCEPCION, 2770",-20.2372046,-70.1436287
08/10/2020,16:30,ALTO HOSPICIO,Colisión,Conducción por izquierda eje calzada,0,0,0,0,2,URBANO,LOS NOGALES,PAMPA PERDIZ,,,,"ALTO HOSPICIO, LOS NOGALES, PAMPA PERDIZ",-20.2701862,-70.0974287
09/10/2020,13:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,AMUNATEGUI,,2130,,,"IQUIQUE, AMUNATEGUI, 2130",-20.2287099,-70.1468646
09/10/2020,16:30,IQUIQUE,Colisión,Virajes indebidos,0,0,0,0,1,URBANO,CIRCUNVALACION,SOTOMAYOR,,,,"IQUIQUE, CIRCUNVALACION, SOTOMAYOR",-20.2111333,-70.1416166
09/10/2020,16:39,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,EMILIO RECABARREN,,2734,,,"IQUIQUE, EMILIO RECABARREN, 2734",-20.2373577,-70.1421742
09/10/2020,19:40,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,0,URBANO,REINAMAR,DOS ORIENTE,,,,"IQUIQUE, REINAMAR, DOS ORIENTE",-20.2773332,-70.1262631
09/10/2020,19:45,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,LAS AMERICAS,FINLANDIA,,,,"ALTO HOSPICIO, LAS AMERICAS, FINLANDIA",-20.2957076,-70.1062929
10/10/2020,10:40,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,MANUEL BULNES,,157,,,"IQUIQUE, MANUEL BULNES, 157",-20.2193509,-70.1537436
11/10/2020,09:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,OHIGGINS,BAQUEDANO,,,,"IQUIQUE, OHIGGINS, BAQUEDANO",-20.2182922,-70.1521233
12/10/2020,00:35,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,MAR TIRRENO,,2693,,,"IQUIQUE, MAR TIRRENO, 2693",-20.277507,-70.1249515
12/10/2020,18:10,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,ARTURO PRAT,,3415,,,"IQUIQUE, ARTURO PRAT, 3415",-20.2604174,-70.1324869
12/10/2020,19:30,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,DETECTIVE CUBILLOS,,3375,,,"ALTO HOSPICIO, DETECTIVE CUBILLOS, 3375",-20.2911785,-70.0932689
12/10/2020,20:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,LINCOYAN,,1818,,,"IQUIQUE, LINCOYAN, 1818",-20.2263179,-70.137586
13/10/2020,08:30,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,3,2,URBANO,AV. EL BORO,JERUSALEM,,,,"ALTO HOSPICIO, AV. EL BORO, JERUSALEM",-20.2686722,-70.1049169
13/10/2020,15:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,LUIS CRUZ MARTINEZ,,1049,,,"IQUIQUE, LUIS CRUZ MARTINEZ, 1049",-20.2186061,-70.1387129
13/10/2020,17:10,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AVENIDA LA TIRANA,,4228,,,"IQUIQUE, AVENIDA LA TIRANA, 4228",-20.269335,-70.1253585
14/10/2020,12:10,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,TARAPACA,VIVAR,,,,"IQUIQUE, TARAPACA, VIVAR",-20.218536,-70.1488892
14/10/2020,17:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,3,URBANO,AV. LAS PARCELAS,ANGEL PRIETO,,,,"ALTO HOSPICIO, AV. LAS PARCELAS, ANGEL PRIETO",-20.275363,-70.0908362
14/10/2020,18:20,ALTO HOSPICIO,Atropello,Hecho delictual,0,0,0,1,1,URBANO,LAS MAGNOLIAS,LOS GIRASOLES,,,,"ALTO HOSPICIO, LAS MAGNOLIAS, LOS GIRASOLES",-20.2686722,-70.1049169
15/10/2020,18:52,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,SALITRERA VIRGINIA,,2908,,,"IQUIQUE, SALITRERA VIRGINIA, 2908",-20.2391189,-70.1298515
15/10/2020,19:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,RANCAGUA,CASTRO RAMOS,,,,"IQUIQUE, RANCAGUA, CASTRO RAMOS",-20.2445158,-70.131685
16/10/2020,02:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,0,URBANO,OHIGGINS,ERRAZURIZ,,,,"IQUIQUE, OHIGGINS, ERRAZURIZ",-20.2188278,-70.1436951
16/10/2020,08:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,RIQUELME,ARTURO PREREZ CANTO,,,,"IQUIQUE, RIQUELME, ARTURO PREREZ CANTO",-20.2211368,-70.1377023
16/10/2020,09:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,PLAYA BLANCA,VALLE CENTRAL,,,,"IQUIQUE, PLAYA BLANCA, VALLE CENTRAL",-20.248044,-70.1251965
16/10/2020,09:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,BERNARDINO GUERRA,TRECE ORIENTE,,,,"IQUIQUE, BERNARDINO GUERRA, TRECE ORIENTE",-20.2296924,-70.134465
16/10/2020,10:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,TARAPACA,OSCAR BONILLA,,,,"IQUIQUE, TARAPACA, OSCAR BONILLA",-20.2194645,-70.1403842
16/10/2020,19:45,IQUIQUE,Atropello,Causas no determinadas,0,0,0,4,0,URBANO,EMILIO RECABARREN,LOS LILENES,,,,"IQUIQUE, EMILIO RECABARREN, LOS LILENES",-20.2355908,-70.1403688
16/10/2020,23:30,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,LAS AMERICAS,UNION EUROPEA,,,,"ALTO HOSPICIO, LAS AMERICAS, UNION EUROPEA",-20.2686722,-70.1049169
17/10/2020,11:00,IQUIQUE,Atropello,Causas no determinadas,0,0,0,1,0,URBANO,PLAYA BRAVA,,1912,,,"IQUIQUE, PLAYA BRAVA, 1912",-20.2418764,-70.1420882
17/10/2020,11:00,IQUIQUE,Atropello,Otras causas,0,0,0,1,0,URBANO,PLAYA BRAVA,,1851,,,"IQUIQUE, PLAYA BRAVA, 1851",-20.2422388,-70.1426967
17/10/2020,12:40,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,UNION EUROPEA,FINLANDIA,,,,"ALTO HOSPICIO, UNION EUROPEA, FINLANDIA",-20.2964564,-70.1040258
17/10/2020,19:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ACCESO PLAYA HUAIQUIQUE,ARTURO PRAT,,,,"IQUIQUE, ACCESO PLAYA HUAIQUIQUE, ARTURO PRAT",-20.2798817,-70.1298027
17/10/2020,19:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,ACCESO A PLAYA HUAYQUIQUE,AV ARTURO PRAT,,,,"IQUIQUE, ACCESO A PLAYA HUAYQUIQUE, AV ARTURO PRAT",-20.2778467,-70.1304184
17/10/2020,19:20,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,LA TIRANA,,3745,,,"IQUIQUE, LA TIRANA, 3745",-20.2623387,-70.1247887
17/10/2020,21:40,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,HECTOR DAVILA,,2458,,,"IQUIQUE, HECTOR DAVILA, 2458",-20.2359729,-70.1357552
18/10/2020,09:30,IQUIQUE,Atropello,Otras causas,0,1,0,0,0,URBANO,GENARO GALLO,,2416,,,"IQUIQUE, GENARO GALLO, 2416",-20.2332494,-70.13766
18/10/2020,15:22,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,1,URBANO,CALETERA RUTA A-16,,4560,,,"ALTO HOSPICIO, CALETERA RUTA A-16, 4560",-20.2588937,-70.0732602
18/10/2020,17:20,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,ARTURO FERNANDEZ,ZEGERS,,,,"IQUIQUE, ARTURO FERNANDEZ, ZEGERS",-20.2414367,-70.1342598
19/10/2020,08:45,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,1,URBANO,SOTOMAYOR,CORDILLERA,,,,"IQUIQUE, SOTOMAYOR, CORDILLERA",-20.2123045,-70.1351794
19/10/2020,09:45,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,SALITRERA VICTORIA,COLON,,,,"IQUIQUE, SALITRERA VICTORIA, COLON",-20.2049542,-70.1369169
19/10/2020,11:14,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,ANIBAL PINTO,SERRANO,,,,"IQUIQUE, ANIBAL PINTO, SERRANO",-20.2167578,-70.1528862
19/10/2020,16:15,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AVENIDA LA TIRANA,CALLE SEIS,,,,"IQUIQUE, AVENIDA LA TIRANA, CALLE SEIS",-20.2543166,-70.1260602
19/10/2020,17:00,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,2,1,URBANO,LAS PARCELAS,ANGEL PRIETO,,,,"ALTO HOSPICIO, LAS PARCELAS, ANGEL PRIETO",-20.2754204,-70.0909824
19/10/2020,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,ARTURO PEREZ CANTO,CESPEDEZ Y GONZALEZ,,,,"IQUIQUE, ARTURO PEREZ CANTO, CESPEDEZ Y GONZALEZ",-20.2248356,-70.1380641
20/10/2020,09:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ORELLA,AMUNATEGUI,,,,"IQUIQUE, ORELLA, AMUNATEGUI",-20.2206303,-70.146763
20/10/2020,13:00,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,0,2,URBANO,LOS PEPINOS,CALLE UNO,,,,"ALTO HOSPICIO, LOS PEPINOS, CALLE UNO",-20.2605607,-70.1041259
20/10/2020,13:45,IQUIQUE,Choque,Otras causas,0,0,0,1,1,URBANO,TADEO HAENKE,LUIS EMILIO RECABARREN,,,,"IQUIQUE, TADEO HAENKE, LUIS EMILIO RECABARREN",-20.238604,-70.1427771
21/10/2020,10:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,VIA UNO,MANZANA 2J,,,,"IQUIQUE, VIA UNO, MANZANA 2J",-20.2925294,-70.1251716
21/10/2020,15:15,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,LOS ALAMOS,TTE. MERINO,,,,"ALTO HOSPICIO, LOS ALAMOS, TTE. MERINO",-20.2686722,-70.1049169
22/10/2020,07:10,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,1,0,URBANO,CALETERA A-616,AV. EL BORO,,,,"ALTO HOSPICIO, CALETERA A-616, AV. EL BORO",-20.2513639,-70.0977749
22/10/2020,13:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AVENIDA LA TIRANA,INES SOLARI,,,,"IQUIQUE, AVENIDA LA TIRANA, INES SOLARI",-20.2620441,-70.1245355
22/10/2020,18:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,OHIGGINS,ARTURO PRAT,,,,"IQUIQUE, OHIGGINS, ARTURO PRAT",-20.2188278,-70.1436951
23/10/2020,15:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,BOLIVAR,,948,,,"IQUIQUE, BOLIVAR, 948",-20.2122754,-70.1453712
23/10/2020,20:20,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,Arturo Prat,,1660,,,"IQUIQUE, Arturo Prat, 1660",-20.2375983,-70.1472624
23/10/2020,20:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO PRAT,ROTONDA CAVANCHA,,,,"IQUIQUE, ARTURO PRAT, Rotonda CAVANCHA",-20.23657,-70.14717
24/10/2020,00:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,SALVADOR ALLENDE,GOMEZ CARREÑO,,,,"IQUIQUE, SALVADOR ALLENDE, GOMEZ CARREÑO",-20.2325448,-70.1358294
24/10/2020,09:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,RAMON PEREZ OPAZO,PLAYA SALADERO,,,,"IQUIQUE, RAMON PEREZ OPAZO, PLAYA SALADERO",-20.2524717,-70.1277744
24/10/2020,22:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,SALVADOR ALLENDE,,2520,,,"IQUIQUE, SALVADOR ALLENDE, 2520",-20.2396655,-70.1345536
25/10/2020,11:20,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,CALETERA A-16,GABRIELA MISTRAL,,,,"ALTO HOSPICIO, CALETERA A-16, GABRIELA MISTRAL",-20.2859501,-70.1049392
25/10/2020,15:00,IQUIQUE,Atropello,Otras causas,0,0,0,1,1,URBANO,AV. ARTURO PRAT,GENARO GALLO,,,,"IQUIQUE, AV. ARTURO PRAT, GENARO GALLO",-20.2431573,-70.1421653
25/10/2020,15:20,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,2,2,URBANO,MONTE LOS OLIVOS,LOS LIRIOS,,,,"ALTO HOSPICIO, MONTE LOS OLIVOS, LOS LIRIOS",-20.2572284,-70.1001033
25/10/2020,16:50,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,VIA UNO,VIA DOS,,,,"IQUIQUE, VIA UNO, VIA DOS",-20.2925294,-70.1251716
26/10/2020,00:30,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV. SAVADOR ALLENDE,GOMEZ CARREÑO,,,,"IQUIQUE, AV. SAVADOR ALLENDE, GOMEZ CARREÑO",-20.2325448,-70.1358294
26/10/2020,07:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,LUIS CRUZ MARTINEZ,ALMIRANTE LATORRE,,,,"IQUIQUE, LUIS CRUZ MARTINEZ, ALMIRANTE LATORRE",-20.2174245,-70.1384509
26/10/2020,11:50,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,1,URBANO,DIECIOCHO DE SEPTIEMBRE,JOSE MIGUEL CARRERA,,,,"IQUIQUE, DIECIOCHO DE SEPTIEMBRE, JOSE MIGUEL CARRERA",-20.2265367,-70.1436597
26/10/2020,18:20,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,AMUNATEGUI,JOSE MIGUEL CARRERA,,,,"IQUIQUE, AMUNATEGUI, JOSE MIGUEL CARRERA",-20.2264095,-70.1470656
27/10/2020,18:25,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO PRAT,ROTONDA CHIPANA,,,,"IQUIQUE, ARTURO PRAT, Rotonda CHIPANA",-20.255655,-70.134192
28/10/2020,19:30,ALTO HOSPICIO,Choque,Causas no determinadas,0,0,0,0,2,URBANO,LOS ALAMOS,TTE.MERINO CORREA,,,,"ALTO HOSPICIO, LOS ALAMOS, TTE.MERINO CORREA",-20.2686722,-70.1049169
29/10/2020,09:40,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,ZEGERS,ARTURO PEREZ CANTO,,,,"IQUIQUE, ZEGERS, ARTURO PEREZ CANTO",-20.2180995,-70.1371442
29/10/2020,16:45,IQUIQUE,Choque,Perdida control vehículo,0,0,1,0,1,URBANO,RAMON PEREZ OPAZO,RANCAGUA,,,,"IQUIQUE, RAMON PEREZ OPAZO, RANCAGUA",-20.2414367,-70.1342598
30/10/2020,14:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,RAMON PEREZ OPAZO,AV. LA TIRANA,,,,"IQUIQUE, RAMON PEREZ OPAZO, AV. LA TIRANA",-20.2520595,-70.1267483
30/10/2020,14:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,RAMON PEREZ OPAZO,LA TIRANA,,,,"IQUIQUE, RAMON PEREZ OPAZO, LA TIRANA",-20.2414367,-70.1342598
30/10/2020,18:00,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,1,0,0,URBANO,SOTOMAYOR,ERRAZURIZ,,,,"IQUIQUE, SOTOMAYOR, ERRAZURIZ",-20.2110519,-70.1431517
30/10/2020,21:09,IQUIQUE,Atropello,Otras causas,0,0,0,1,1,URBANO,AV. FRANCISCO BILBAO,PADRE HURTADO,,,,"IQUIQUE, AV. FRANCISCO BILBAO, PADRE HURTADO",-20.2616614,-70.129137
30/10/2020,21:09,IQUIQUE,Choque,Causas no determinadas,0,0,0,1,0,URBANO,FCO. BILBAO,PADRE HURTADO,,,,"IQUIQUE, FCO. BILBAO, PADRE HURTADO",-20.2616614,-70.129137
30/10/2020,21:10,IQUIQUE,Choque,"Fallas mecánicas, frenos",0,0,0,0,2,URBANO,SAN MARTIN,ZEGERS,,,,"IQUIQUE, SAN MARTIN, ZEGERS",-20.212678,-70.1481829
31/10/2020,14:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,FRANCISCO  BILBAO,,3545,,,"IQUIQUE, FRANCISCO BILBAO, 3545",-20.2581231,-70.1325014
31/10/2020,23:00,IQUIQUE,Choque,Otras causas,0,0,1,2,0,URBANO,PLAYA BLANCA,RANCAGUA,,,,"IQUIQUE, PLAYA BLANCA, RANCAGUA",-20.2414367,-70.1342598
01/11/2020,14:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,AV LA TIRANA,SANTIAGO POLANCO,,,,"IQUIQUE, AV LA TIRANA, SANTIAGO POLANCO",-20.2464764,-70.1283501
