Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Direccion,Latitud,Longitud
15/03/2020,18:07,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,CAPITAN  ROBERTO PEREZ,FILOMENA VALENZUELA,,,,"IQUIQUE, CAPITAN ROBERTO PEREZ, Filomena Valenzuela",-20.2353319,-70.1507767
16/03/2020,4:30,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,TAMARUGAL,,3155,,,"IQUIQUE, TAMARUGAL, 3155",-20.2474574,-70.1265774
16/03/2020,10:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Tadeo Haenke,PASAJE VICTOR GARRIDO,,,,"IQUIQUE, Tadeo Haenke PASAJE VICTOR GARRIDO",-20.2404198,-70.1372473
16/03/2020,14:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,HEROES Heroes de la Concepcion,TARAPACA,,,,"IQUIQUE, HEROES Heroes de la Concepcion TARAPACA",-20.2111906,-70.1384119
16/03/2020,14:25,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,CHINTAGUAY,,2195,,,"IQUIQUE, CHINTAGUAY, 2195",-20.2267278,-70.1329997
16/03/2020,15:45,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,PATRICIO LYNCH,Berdardo O'Higgins,,,,"IQUIQUE, PATRICIO LYNCH, Berdardo O'Higgins",-20.218338,-70.1515317
16/03/2020,19:15,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,CESPEDES Y GONZALEZ,Avenida PROGRESO,,,,"IQUIQUE, CESPEDES Y GONZALEZ, Avenida PROGRESO",-20.2246339,-70.1419103
16/03/2020,20:45,IQUIQUE,Colisión,Hecho delictual,0,0,0,0,1,URBANO,ORELLA,ANIBAL PINTO,,,,"IQUIQUE, ORELLA, ANIBAL PINTO",-20.2202654,-70.1530068
17/03/2020,0:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,RURAL,SAN ANDRES,SAN MARCOS,,,,"IQUIQUE, SAN ANDRES, SAN MARCOS",-20.2414367,-70.1342598
17/03/2020,12:13,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,SOTOMAYOR,Arturo Prat CHACON,,,,"IQUIQUE, SOTOMAYOR, Avenida Arturo Prat CHACON",-20.2109307,-70.1514957
17/03/2020,13:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,VIVAR,BOLIVAR,,,,"IQUIQUE, VIVAR, BOLIVAR",-20.2122614,-70.1484475
17/03/2020,15:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,COLO COLO,LIBERTAD,,,,"IQUIQUE, COLO COLO, LIBERTAD",-20.2414367,-70.1342598
17/03/2020,20:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ORELLA,BAQUEDANO,,,,"IQUIQUE, ORELLA, BAQUEDANO",-20.2202958,-70.1521312
18/03/2020,0:00,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,EMILIO RECABARREN,Tadeo Haenke,,,,"IQUIQUE, EMILIO RECABARREN, Tadeo Haenke",-20.2404198,-70.1372473
18/03/2020,0:05,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,Avenida Salvador Allende,Tadeo Haenke,,,,"IQUIQUE, Avenida Salvador Allende Tadeo Haenke",-20.2414031,-70.1341858
18/03/2020,3:15,IQUIQUE,Volcadura,Conducción bajo la influencia del alcohol,0,1,0,0,0,URBANO,Avenida Arturo Prat,,2270,,,"IQUIQUE, Avenida Arturo Prat 2270",-20.2622467,-70.1272515
18/03/2020,15:31,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,BARCELONA,MANZANA 12 GALPON 20,,,,"IQUIQUE, BARCELONA, MANZANA 12 GALPON 20",-20.2414367,-70.1342598
18/03/2020,18:20,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,PEDRO GAMBONI,Salvador Allende,,,,"IQUIQUE, PEDRO GAMBONI, Salvador Allende",-20.2404258,-70.1374811
18/03/2020,19:13,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Arturo Prat CHACON,ROTONDA CHPANA,,,,"IQUIQUE, Avenida Arturo Prat CHACON, Rotonda CHPANA",-20.255655,-70.134192
19/03/2020,12:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,HEROES Heroes de la Concepcion,LATORRE,,,,"IQUIQUE, HEROES Heroes de la Concepcion LATORRE",-20.2111906,-70.1384119
19/03/2020,19:23,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Arturo Prat CHACON,ROTONDA CHIPANA,,,,"IQUIQUE, Avenida Arturo Prat CHACON, Rotonda CHIPANA",-20.255655,-70.134192
19/03/2020,19:51,IQUIQUE,Volcadura,Perdida control vehículo,0,0,0,0,1,URBANO,Manuel Bulnes,ROTONDA EL PAMPINO,,,,"IQUIQUE, Manuel Bulnes Rotonda EL PAMPINO",-20.22088,-70.132018
20/03/2020,10:25,IQUIQUE,Choque,Perdida control vehículo,0,0,0,1,0,URBANO,Avenida Arturo Prat,,2740,,,"IQUIQUE, Avenida Arturo Prat 2740",-20.23389,-70.1459146
21/03/2020,15:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Avenida PROGRESO,DIEGO PORTALES,,,,"IQUIQUE, Avenida PROGRESO, DIEGO PORTALES",-20.2311999,-70.1298021
21/03/2020,23:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LUIS JASPARD,Avenida Circunvalación,,,,"IQUIQUE, LUIS JASPARD, Avenida Circunvalación",-20.2080995,-70.1297933
22/03/2020,15:45,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,CESPEDES Y GONZALEZ,BARROS ARANA,,,,"IQUIQUE, CESPEDES Y GONZALEZ, BARROS ARANA",-20.2243764,-70.14781
23/03/2020,13:00,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,GRUMETE BOLADOS,,168,,,"IQUIQUE, GRUMETE BOLADOS, 168",-20.216302,-70.1536621
24/03/2020,18:10,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,LOS ALGARROBOS,Salitrera CONSTANCIA,,,,"IQUIQUE, LOS ALGARROBOS, Salitrera CONSTANCIA",-20.2405759,-70.1278404
24/03/2020,19:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,COLO COLO,,2004,,,"IQUIQUE, COLO COLO, 2004",-20.2279674,-70.1367604
25/03/2020,8:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,Salvador Allende,INES SOLARI,,,,"IQUIQUE, Salvador Allende INES SOLARI",-20.2621944,-70.1269978
25/03/2020,10:50,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,LOSPIMIENTOS,Tadeo Haenke,,,,"IQUIQUE, LOSPIMIENTOS, Tadeo Haenke",-20.2404198,-70.1372473
25/03/2020,15:30,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,5,URBANO,La Tirana,Tadeo Haenke,,,,"IQUIQUE, La Tirana Tadeo Haenke",-20.2379738,-70.1288882
26/03/2020,17:25,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Avenida PADRE HURTADO,Avenida La Tirana,,,,"IQUIQUE, Avenida PADRE HURTADO, Avenida La Tirana",-20.2599382,-70.1249083
27/03/2020,12:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,BOLIVAR,,414,,,"IQUIQUE, BOLIVAR, 414",-20.2120863,-70.1510579
27/03/2020,18:45,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,MANUEL RODRIGUEZ,JUAN MARTINEZ,,,,"IQUIQUE, MANUEL RODRIGUEZ, JUAN MARTINEZ",-20.2234909,-70.1458415
27/03/2020,18:55,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,1,0,1,URBANO,LAS PARCELAS,RICARDO LAGOS,,,,"ALTO HOSPICIO, LAS PARCELAS, RICARDO LAGOS",-20.2686722,-70.1049169
28/03/2020,12:05,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,LATORRE,AMUNATEGUI,,,,"IQUIQUE, LATORRE, AMUNATEGUI",-20.2167846,-70.1463308
28/03/2020,16:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,Salvador Allende,ARMANDO CORTEZ,,,,"IQUIQUE, Salvador Allende ARMANDO CORTEZ",-20.2396655,-70.1345536
28/03/2020,16:09,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LOS AROMOS,La Pampa,,,,"ALTO HOSPICIO, LOS AROMOS, La Pampa",-20.2686722,-70.1049169
28/03/2020,21:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,JOSE MIGUEL CARRERA,,1225,,,"IQUIQUE, JOSE MIGUEL CARRERA, 1225",-20.2265359,-70.1436832
29/03/2020,8:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,JUAN MARTINEZ,SERRANO,,,,"IQUIQUE, JUAN MARTINEZ, SERRANO",-20.2193478,-70.1454167
29/03/2020,14:30,IQUIQUE,Volcadura,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,LUIS EMILIO RECABARREN,,2508,,,"IQUIQUE, LUIS EMILIO RECABARREN, 2508",-20.2337324,-70.140893
29/03/2020,17:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SANTIAGO OILANCO,,2251,,,"IQUIQUE, SANTIAGO OILANCO, 2251",-20.2475943,-70.1342897
29/03/2020,22:15,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,LOS DATILES,TENIENTE HERNAN MERINO CORREA,,,,"ALTO HOSPICIO, LOS DATILES, TENIENTE HERNAN MERINO CORREA",-20.2606688,-70.1025168
30/03/2020,14:50,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,GENARO GALLO,,2540,,,"IQUIQUE, GENARO GALLO, 2540",-20.23522,-70.13838
30/03/2020,19:45,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,EL AGUILA,Salitrera PROVIDENCIA,,,,"IQUIQUE, EL AGUILA, Salitrera PROVIDENCIA",-20.251004,-70.1329361
30/03/2020,22:30,IQUIQUE,Volcadura,Perdida control vehículo,0,0,0,2,0,URBANO,RUTA NUEVA,LAONZANA,,,,"IQUIQUE, RUTA NUEVA, LAONZANA",-20.2328638,-70.1272871
31/03/2020,7:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,2,URBANO,HERNAN FUENZALIDA,HEROES Heroes de la Concepcion,,,,"IQUIQUE, HERNAN FUENZALIDA, HEROES Heroes de la Concepcion",-20.2300539,-70.1409672
31/03/2020,14:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Salvador Allende,GOMEZ CARREÑO,,,,"IQUIQUE, Salvador Allende GOMEZ CARREÑO",-20.2325448,-70.1358294
31/03/2020,19:30,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,PLAYA LAS PIZARRAS,,3504,,,"IQUIQUE, PLAYA LAS PIZARRAS, 3504",-20.2565662,-70.1271619
01/04/2020,14:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,MANUEL RODRIGUEZ,DIECIOCHO DE SEPTIEMBRE,,,,"IQUIQUE, MANUEL RODRIGUEZ, DIECIOCHO DE SEPTIEMBRE",-20.2236,-70.1434542
02/04/2020,1:15,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,Avenida La Tirana,,3758,,,"IQUIQUE, Avenida La Tirana 3758",-20.2626033,-70.1242882
02/04/2020,8:21,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,SARGENTO ALDEA,ARTURO FERNANDEZ,,,,"IQUIQUE, SARGENTO ALDEA, ARTURO FERNANDEZ",-20.2161264,-70.1441618
02/04/2020,10:40,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,TAMARUGAL,CONSTANCIA,,,,"IQUIQUE, TAMARUGAL, CONSTANCIA",-20.2448205,-70.1266967
02/04/2020,12:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,LUIS JASPARD,MOISES GONZALEZ,,,,"IQUIQUE, LUIS JASPARD, MOISES GONZALEZ",-20.2110211,-70.136352
02/04/2020,15:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,EMILIO RECABARREN,,2352,,,"IQUIQUE, EMILIO RECABARREN, 2352",-20.2312583,-70.1399475
02/04/2020,19:35,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,Arturo Prat CHACON,PADRE HURTADO,,,,"IQUIQUE, Avenida Arturo Prat CHACON, PADRE HURTADO",-20.2625059,-70.130789
03/04/2020,21:00,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,SERRANO,ARTURO FERNANDEZ,,,,"IQUIQUE, SERRANO, ARTURO FERNANDEZ",-20.2138472,-70.1440474
04/04/2020,18:20,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,CALETERA A616,,3568,,,"ALTO HOSPICIO, CALETERA A616, 3568",-20.251558,-70.1033856
04/04/2020,20:45,IQUIQUE,Volcadura,Conducción en estado de ebriedad,0,0,1,0,0,URBANO,Avenida La Tirana,,2745,,,"IQUIQUE, Avenida La Tirana 2745",-20.2358816,-70.1287949
05/04/2020,4:10,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,Salvador Allende,,2366,,,"ALTO HOSPICIO, Salvador Allende 2366",-20.2686722,-70.1049169
05/04/2020,14:40,IQUIQUE,Colisión,Virajes indebidos,0,0,0,0,2,URBANO,Salvador Allende,DIEGO PORTALES,,,,"IQUIQUE, Salvador Allende DIEGO PORTALES",-20.2306665,-70.1371297
06/04/2020,10:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,RIQUELME,PATRICIO LYNCH,,,,"IQUIQUE, RIQUELME, PATRICIO LYNCH",-20.2213086,-70.1515718
06/04/2020,16:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,Berdardo O'Higgins,21 DE MAYO,,,,"IQUIQUE, Berdardo O'Higgins 21 DE MAYO",-20.2188278,-70.1436951
06/04/2020,17:30,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,0,1,0,1,URBANO,JOSE CUBILLOS CORREA,GLADYS MARIN,,,,"ALTO HOSPICIO, JOSE CUBILLOS CORREA, GLADYS MARIN",-20.2686722,-70.1049169
07/04/2020,9:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,SERRANO,Arturo Prat CHACON,,,,"IQUIQUE, SERRANO, Avenida Arturo Prat CHACON",-20.2131386,-70.1543387
07/04/2020,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Circunvalación,SOTOMAYOR,,,,"IQUIQUE, Circunvalación SOTOMAYOR",-20.2111333,-70.1416166
07/04/2020,21:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,Avenida Berdardo O'Higgins,Avenida La Tirana,,,,"IQUIQUE, Avenida Berdardo O'Higgins Avenida La Tirana",-20.2543166,-70.1260602
08/04/2020,9:15,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,CALETERA A-16,LOS CONDORES,,,,"ALTO HOSPICIO, CALETERA A-16, LOS CONDORES",-20.2671328,-70.0874421
09/04/2020,18:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,3,URBANO,Las Americas,Union Europea,,,,"ALTO HOSPICIO, Las Americas Union Europea",-20.2686722,-70.1049169
10/04/2020,2:47,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,La Tirana,Tadeo Haenke,,,,"IQUIQUE, La Tirana Tadeo Haenke",-20.2379738,-70.1288882
10/04/2020,16:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Avenida La Tirana,,3745,,,"IQUIQUE, Avenida La Tirana 3745",-20.2623387,-70.1247887
11/04/2020,14:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,SOTOMAYOR,Arturo Prat,,,,"IQUIQUE, SOTOMAYOR, Avenida Arturo Prat",-20.2109307,-70.1514957
11/04/2020,14:20,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,JUAN MARTINEZ,BULNES,,,,"IQUIQUE, JUAN MARTINEZ, BULNES",-20.2193059,-70.1455148
11/04/2020,20:30,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,Avenida La Tirana,,2912,,,"IQUIQUE, Avenida La Tirana 2912",-20.2386994,-70.1283823
11/04/2020,21:15,IQUIQUE,Colisión,Conducción bajo la influencia del alcohol,0,1,0,0,1,URBANO,Arturo Prat,,2748,,,"IQUIQUE, Avenida Arturo Prat 2748",-20.2355681,-70.1466067
11/04/2020,22:00,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,La Tirana,PROGRESO,,,,"IQUIQUE, La Tirana PROGRESO",-20.2333081,-70.1283181
12/04/2020,17:30,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,Las Americas,,4444,,,"ALTO HOSPICIO, Las Americas 4444",-20.2997365,-70.1080572
12/04/2020,20:30,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,1,0,0,1,URBANO,GENARO GALLO,,2648,,,"IQUIQUE, GENARO GALLO, 2648",-20.236645,-70.139173
13/04/2020,8:00,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,Arturo Prat CHACON,OHIGGINS,,,,"IQUIQUE, Avenida Arturo Prat CHACON, OHIGGINS",-20.2181701,-70.1551829
13/04/2020,14:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FRANCISCO BILBAO,Salvador Allende,,,,"IQUIQUE, Avenida Fransisco Bilbao Salvador Allende",-20.2617337,-70.1290955
14/04/2020,10:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Arturo Prat,,316,,,"IQUIQUE, Avenida Arturo Prat 316",-20.2125187,-70.1400771
14/04/2020,15:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,FRANCISCO BILBAO,Salvador Allende,,,,"IQUIQUE, Avenida Fransisco Bilbao Salvador Allende",-20.2617337,-70.1290955
14/04/2020,18:00,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,LAS ROSAS,,2314,,,"IQUIQUE, LAS ROSAS, 2314",-20.2382058,-70.1363905
14/04/2020,19:30,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,SOTOMAYOR,Arturo Prat,,,,"IQUIQUE, SOTOMAYOR, Avenida Arturo Prat",-20.2109307,-70.1514957
15/04/2020,13:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Arturo Prat CHACON,SOTOMAYOR,,,,"IQUIQUE, Avenida Arturo Prat CHACON, SOTOMAYOR",-20.2109307,-70.1514957
15/04/2020,18:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,RAMIREZ,,949,,,"IQUIQUE, RAMIREZ, 949",-20.217145,-70.1495571
16/04/2020,12:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,HERNAN FUENZALIDA,GENARO GALLO,,,,"IQUIQUE, HERNAN FUENZALIDA, GENARO GALLO",-20.2289249,-70.137476
17/04/2020,10:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,FRANCISCO BILBAO,Avenida BALMACEDA,,,,"IQUIQUE, Avenida Fransisco Bilbao Avenida BALMACEDA",-20.2617337,-70.1290955
17/04/2020,12:20,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,0,URBANO,Salvador Allende,,1723,,,"IQUIQUE, Salvador Allende 1723",-20.2414367,-70.1342598
17/04/2020,15:35,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,3,0,URBANO,Avenida Salvador Allende,Avenida Ramon Perez Opazo,,,,"IQUIQUE, Avenida Salvador Allende Avenida Ramon Perez Opazo",-20.2542691,-70.1314071
17/04/2020,20:35,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,1,0,0,1,URBANO,Las Americas,,4525,,,"ALTO HOSPICIO, Las Americas 4525",-20.2996401,-70.1083766
18/04/2020,13:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Avenida Salvador Allende,GOMEZ CARREÑO,,,,"IQUIQUE, Avenida Salvador Allende GOMEZ CARREÑO",-20.2325448,-70.1358294
18/04/2020,18:35,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TOMAS BONILLA,,1035,,,"IQUIQUE, TOMAS BONILLA, 1035",-20.2276288,-70.1457193
18/04/2020,21:40,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,4,0,URBANO,NEPAL,Martir Detective Jose Cubillos Rivera,,,,"ALTO HOSPICIO, NEPAL, Martir Detective Jose Cubillos Rivera",-20.28807,-70.103214
19/04/2020,8:20,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,0,URBANO,JOSE MIGUEL CARRERA,GENARO GALLO,,,,"IQUIQUE, JOSE MIGUEL CARRERA, GENARO GALLO",-20.2268367,-70.1372722
19/04/2020,15:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,BULNES,12 DE FEBRERO,,,,"IQUIQUE, BULNES, 12 DE FEBRERO",-20.2198336,-70.1414293
19/04/2020,20:30,ALTO HOSPICIO,Colisión,Hecho delictual,0,2,1,0,1,URBANO,dos,domeyko,,,,"ALTO HOSPICIO, dos, domeyko",-20.2686722,-70.1049169
20/04/2020,15:00,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,TOMAS DE CHANAVAYITA,,1,,,"IQUIQUE, TOMAS DE CHANAVAYITA, 1",-20.2484414,-70.1352053
20/04/2020,15:44,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,0,2,URBANO,ORRELLA,Salvador Allende,,,,"IQUIQUE, ORRELLA, Salvador Allende",-20.2212514,-70.1355322
20/04/2020,16:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Arturo Prat CHACON,,1062,,,"IQUIQUE, Avenida Arturo Prat CHACON, 1062",-20.2291123,-70.1466736
21/04/2020,16:45,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,ORELLA,18 DE SEPTIEMBRE,,,,"IQUIQUE, ORELLA, 18 DE SEPTIEMBRE",-20.2208235,-70.1432206
21/04/2020,18:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,Avenida DIEGO PORTALES,JUAN MARTINEZ,,,,"IQUIQUE, Avenida DIEGO PORTALES, JUAN MARTINEZ",-20.2293611,-70.1463581
21/04/2020,18:45,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,CESPEDES Y GONZALEZ,JUAN MARTINEZ,,,,"IQUIQUE, CESPEDES Y GONZALEZ, JUAN MARTINEZ",-20.2244564,-70.145933
22/04/2020,13:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,BOLIVAR,VIVAR,,,,"IQUIQUE, BOLIVAR, VIVAR",-20.2122614,-70.1484475
22/04/2020,20:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,Avenida Arturo Prat,,1732,,,"IQUIQUE, Avenida Arturo Prat 1732",-20.2411778,-70.1440429
22/04/2020,20:30,IQUIQUE,Volcadura,No respetar derecho preferente de paso a vehículo,0,0,0,2,0,URBANO,PEDRO DE VALDIVIA,GOMEZ CARREÑO,,,,"IQUIQUE, PEDRO DE VALDIVIA, GOMEZ CARREÑO",-20.2333352,-70.1324357
23/04/2020,11:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,La Tirana,Tadeo Haenke,,,,"IQUIQUE, La Tirana Tadeo Haenke",-20.2379738,-70.1288882
23/04/2020,15:20,IQUIQUE,Volcadura,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,REINAMAR,MAR DEL NORTE,,,,"IQUIQUE, REINAMAR, MAR DEL NORTE",-20.2798443,-70.1248167
23/04/2020,19:45,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,0,2,URBANO,PROGRESO,JUAN GUIRAO,,,,"IQUIQUE, PROGRESO, JUAN GUIRAO",-20.2243231,-70.1331496
24/04/2020,7:05,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,IQUIQUE,VALPARAISO,,,,"ALTO HOSPICIO, IQUIQUE, VALPARAISO",-20.2686722,-70.1049169
24/04/2020,17:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,Tadeo Haenke,PASAJE VIRGINIA,,,,"IQUIQUE, Tadeo Haenke PASAJE VIRGINIA",-20.2404198,-70.1372473
24/04/2020,18:55,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,CASTRO RAMOS,TAMARUGAL,,,,"IQUIQUE, CASTRO RAMOS, TAMARUGAL",-20.2442533,-70.1267301
25/04/2020,0:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,ORELLA,HEROES Heroes de la Concepcion,,,,"IQUIQUE, ORELLA, HEROES Heroes de la Concepcion",-20.2208235,-70.1432206
25/04/2020,7:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,Avenida Salvador Allende,PLAYA BLANCA,,,,"IQUIQUE, Avenida Salvador Allende PLAYA BLANCA",-20.2378443,-70.1349146
